com.samsung.shealth.exercise,6261011,14
live_data_internal,mission_value,race_target,subset_data,start_longitude,routine_datauuid,total_calorie,completion_status,pace_info_id,activity_type,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,title,reward_status,heart_rate_sample_count,start_latitude,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,custom_id,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.create_sh_ver,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.modify_sh_ver,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
,1800000,,,,,,1,,,,,1,2,,,,1,2508,,0.0,,,,,,2525000,,,,dc9aad4b-1282-36ac-ca50-398b588c3c77.com.samsung.health.exercise.location_data.json,2016-10-17 00:35:46.910,1001,,319.533,577.127,154.0,,,288.658,,197.0,2016-10-17 01:17:57.497,2016-10-17 01:17:52.239,,2.109,,77.0,,2912.967,,165.0,,301.079,,UTC-0400,ROm+XQMkto,,,dc9aad4b-1282-36ac-ca50-398b588c3c77.com.samsung.health.exercise.live_data.json,,1.155,com.sec.android.app.shealth,,,,2016-10-17 01:17:52.191,dc9aad4b-1282-36ac-ca50-398b588c3c77,,
,0,,,,,68.35,0,,,,,4,0,,,,0,0,,0.0,,,,,,1047168,,,,eb86a1b6-cd93-0b78-3cdf-1e69fab07fd5.com.samsung.health.exercise.location_data.json,2018-04-22 23:00:37.191,1001,,,,0.0,,,,,0.0,2018-04-22 23:19:05.372,2018-04-22 23:19:05.372,,1.4166666,0.0,0.0,,1076.25,,68.35,0.0,,,UTC-0600,PEzvKidhug,,,eb86a1b6-cd93-0b78-3cdf-1e69fab07fd5.com.samsung.health.exercise.live_data.json,,1.147219,com.sec.android.app.shealth,,,,2018-04-22 23:18:04.359,eb86a1b6-cd93-0b78-3cdf-1e69fab07fd5,,
,2400000,,,,,,1,,,,,1,2,,,,1,2368,,0.0,,,,,,2405000,,,,7fa47fb5-2639-e56d-1c74-9a61094d609f.com.samsung.health.exercise.location_data.json,2016-03-23 18:46:49.835,1001,,299.356,789.271,153.0,,,262.88,,168.0,2016-03-23 19:28:44.132,2016-03-23 19:28:40.987,,1.452,,75.0,,3490.743,,191.0,,628.188,,UTC-0400,ROm+XQMkto,,,7fa47fb5-2639-e56d-1c74-9a61094d609f.com.samsung.health.exercise.live_data.json,,1.186,com.sec.android.app.shealth,,,,2016-03-23 19:28:40.893,7fa47fb5-2639-e56d-1c74-9a61094d609f,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,1414795,,,,24bda7ca-11af-5b3e-dca8-a29f50250afa.com.samsung.health.exercise.location_data.json,2016-10-21 01:26:35.918,1001,,,0.0,0.0,,,,,0.0,2016-11-04 16:37:40.761,2016-10-21 01:50:12.118,,1.7877682,,0.0,,1507.99,,93.0,,0.0,,UTC-0400,ROm+XQMkto,,,24bda7ca-11af-5b3e-dca8-a29f50250afa.com.samsung.health.exercise.live_data.json,,1.3809997,com.sec.android.app.shealth,,,,2016-10-21 01:50:10.713,24bda7ca-11af-5b3e-dca8-a29f50250afa,,
,,,,,,,,,,,,,,,,,1,,,,,,,,,1824285,,,,,2014-04-30 17:44:43.084,1002,,,,,,,,,187.0,2015-05-04 23:39:36.544,2014-04-30 17:44:43.084,,8.977778E-4,,,,3.13042,,211.42,,,,UTC+0000,7FBCXSeqw+,,comment,,,4.7665834E-4,com.sec.android.app.shealth,,,,2014-04-30 18:15:07.369,9ee233ce-bded-f6ea-3c3f-75818379ac09,,
,0,,,,,,0,,,,,,0,,,,1,22,,,,,,,,1302000,,,,a672841e-60ef-502a-5b67-0fa89a58f9c0.com.samsung.health.exercise.location_data.json,2015-05-25 01:12:10.354,1001,,0.0,,115.0,,,0.0,,172.0,2015-11-19 02:54:33.266,2015-05-25 01:33:57.089,,1.96,,65.0,,1758.59,,95.721,,,,UTC-0400,VkNqn5W6aG,,,a672841e-60ef-502a-5b67-0fa89a58f9c0.com.samsung.health.exercise.live_data.json,,1.352,com.sec.android.app.shealth,,,,2015-05-25 01:33:52.354,a672841e-60ef-502a-5b67-0fa89a58f9c0,,
,0,,,,,53.75,0,,,,,4,0,,,,0,0,,0.0,,,,,,961332,,,,688fb535-742e-b64a-a8b9-adfd0a06ac80.com.samsung.health.exercise.location_data.json,2018-04-21 19:47:27.109,1001,,,,0.0,,,,,0.0,2018-04-21 20:04:30.431,2018-04-21 20:04:30.431,,1.4521402,0.0,0.0,,855.841,,53.75,0.0,,,UTC-0600,PEzvKidhug,,,688fb535-742e-b64a-a8b9-adfd0a06ac80.com.samsung.health.exercise.live_data.json,,1.197256,com.sec.android.app.shealth,,,,2018-04-21 20:03:28.441,688fb535-742e-b64a-a8b9-adfd0a06ac80,,
,0,,,,,117.61,0,,,,,4,0,,,,0,0,,0.0,,,cd608bca-61e7-f037-b74f-c3edaa52b008.location_data_internal.json,,,1835448,,,,cd608bca-61e7-f037-b74f-c3edaa52b008.com.samsung.health.exercise.location_data.json,2017-05-23 20:16:12.942,1001,,,,0.0,,,,,0.0,2017-05-23 20:47:49.301,2017-05-23 20:47:49.301,,1.3195242,0.0,0.0,,1798.964,,117.61,0.0,,,UTC-0500,PEzvKidhug,,,cd608bca-61e7-f037-b74f-c3edaa52b008.com.samsung.health.exercise.live_data.json,,1.0480906,com.sec.android.app.shealth,,,,2017-05-23 20:46:48.390,cd608bca-61e7-f037-b74f-c3edaa52b008,,
,0,,,,,,0,,,,,1,0,,,,1,291,,0.0,,,,,,289000,,,,3922bd18-158e-0bcd-20d3-9e1ffffd0f41.com.samsung.health.exercise.location_data.json,2016-06-23 21:55:58.619,1001,,306.306,0.0,155.0,,,289.9,,176.0,2016-06-23 22:11:07.468,2016-06-23 22:11:04.898,,1.125,,144.0,,349.921,,17.0,,169.589,,UTC-0400,ROm+XQMkto,,,3922bd18-158e-0bcd-20d3-9e1ffffd0f41.com.samsung.health.exercise.live_data.json,,0.772,com.sec.android.app.shealth,,,,2016-06-23 22:11:04.768,3922bd18-158e-0bcd-20d3-9e1ffffd0f41,,
,0,,,,,,0,,,,,1,0,,,,1,4243,,0.0,,,,,,4270000,,,,b6e17eb0-6ddf-e74b-86de-2fdf7118dfe2.com.samsung.health.exercise.location_data.json,2016-10-25 22:10:31.536,1001,,328.218,1011.831,150.0,,,270.476,,208.0,2016-10-25 23:21:49.584,2016-10-25 23:21:42.049,,1.591,,75.0,,5045.029,,280.0,,1157.047,,UTC-0400,ROm+XQMkto,,,b6e17eb0-6ddf-e74b-86de-2fdf7118dfe2.com.samsung.health.exercise.live_data.json,,1.182,com.sec.android.app.shealth,,,,2016-10-25 23:21:41.928,b6e17eb0-6ddf-e74b-86de-2fdf7118dfe2,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,2450016,,,,10373d57-d166-dd38-7985-cba9b87c63fc.com.samsung.health.exercise.location_data.json,2016-05-28 01:29:00.606,1001,,,0.0,0.0,,,,,0.0,2016-05-28 02:11:27.794,2016-05-28 02:09:52.964,,2.0365474,,0.0,,2761.44,,167.0,,0.0,,UTC-0400,ROm+XQMkto,,,10373d57-d166-dd38-7985-cba9b87c63fc.com.samsung.health.exercise.live_data.json,,1.33304,com.sec.android.app.shealth,,,,2016-05-28 02:09:50.622,10373d57-d166-dd38-7985-cba9b87c63fc,,
,0,,,,,39.4,0,,,,,4,0,,,,0,0,,0.0,,,,,,724635,,,,f1c9d608-de97-df15-e89e-cf8f77966584.com.samsung.health.exercise.location_data.json,2018-04-12 19:05:02.580,1001,,,,0.0,,,,,0.0,2018-04-12 19:18:08.381,2018-04-12 19:18:08.381,,1.4722222,0.0,0.0,,613.34,,39.4,0.0,,,UTC-0500,PEzvKidhug,,,f1c9d608-de97-df15-e89e-cf8f77966584.com.samsung.health.exercise.live_data.json,,1.1403964,com.sec.android.app.shealth,,,,2018-04-12 19:17:07.215,f1c9d608-de97-df15-e89e-cf8f77966584,,
,0,,,,,,0,,,,,,0,,,,1,39,,,,,,,,2276000,,,,0356db1f-b798-821a-de46-7e2ce56798f2.com.samsung.health.exercise.location_data.json,2015-05-06 20:42:52.535,1002,,303.386,,141.0,,,265.677,,183.0,2015-11-19 02:54:31.796,2015-05-06 21:22:56.720,,2.674,,59.0,,3538.86,,293.626,,,,UTC-0400,VkNqn5W6aG,,,0356db1f-b798-821a-de46-7e2ce56798f2.com.samsung.health.exercise.live_data.json,,1.557,com.sec.android.app.shealth,,,,2015-05-06 21:20:48.535,0356db1f-b798-821a-de46-7e2ce56798f2,,
,1800000,,,,,,1,,,,,1,2,,,,1,1804,,0.0,,,,,,1828000,,,,30d28c40-9dc9-cfff-8d04-776f97221b46.com.samsung.health.exercise.location_data.json,2016-07-06 22:02:58.815,1002,,297.3949,2004.744,154.0,,,0.413911,,210.0,2017-05-01 04:06:15.876,2016-07-06 22:33:26.765,,3.418,,113.0,,4727.599,,391.0,,1792.154,,UTC-0400,ROm+XQMkto,,,30d28c40-9dc9-cfff-8d04-776f97221b46.com.samsung.health.exercise.live_data.json,,2.626,com.sec.android.app.shealth,,,,2016-07-06 22:33:26.733,30d28c40-9dc9-cfff-8d04-776f97221b46,,
,0,,,,,,0,,,,,1,0,,,,1,1960,,0.0,,,,,,2008000,,,,b83e09eb-1652-3e45-358c-94d1d6b0b0f6.com.samsung.health.exercise.location_data.json,2016-08-05 22:28:31.988,1001,,304.596,107.945,149.0,,,275.565,,201.0,2016-08-05 23:07:24.808,2016-08-05 23:07:21.784,,1.862,,64.0,,1711.5,,90.0,,387.629,,UTC-0400,ROm+XQMkto,,,b83e09eb-1652-3e45-358c-94d1d6b0b0f6.com.samsung.health.exercise.live_data.json,,0.854,com.sec.android.app.shealth,,,,2016-08-05 23:07:21.741,b83e09eb-1652-3e45-358c-94d1d6b0b0f6,,
,0,,,,,49.77,0,,,,,4,0,,,,0,0,,0.0,,,,,,600000,,,,f4885819-fd8c-7f9b-512d-0d186f7fed54.com.samsung.health.exercise.location_data.json,2017-02-20 18:49:21.888,0,,,,0.0,,,,,0.0,2017-02-20 18:59:23.476,2017-02-20 18:59:23.476,,,0.0,0.0,,,,49.77,0.0,,,UTC-0500,PEzvKidhug,,,f4885819-fd8c-7f9b-512d-0d186f7fed54.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2017-02-20 18:59:21.888,f4885819-fd8c-7f9b-512d-0d186f7fed54,,
,0,,,,,,0,,,,,4,0,,,,0,0,,0.0,,,,,,931500,,,,27d11f8d-7e4d-1b0b-bc67-c76b2520742e.com.samsung.health.exercise.location_data.json,2016-11-07 22:05:06.991,1001,,,0.0,0.0,,,,,0.0,2016-11-07 22:20:40.364,2016-11-07 22:20:40.364,,1.6464852,,0.0,,1071.42,,65.0,,0.0,,UTC-0500,ROm+XQMkto,,,27d11f8d-7e4d-1b0b-bc67-c76b2520742e.com.samsung.health.exercise.live_data.json,,1.3004465,com.sec.android.app.shealth,,,,2016-11-07 22:20:38.491,27d11f8d-7e4d-1b0b-bc67-c76b2520742e,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,950008,,,,4b50ade2-b342-f45c-4e67-91ddd9992c62.com.samsung.health.exercise.location_data.json,2016-07-28 01:02:59.021,1001,,,0.0,0.0,,,,,0.0,2016-11-04 16:35:45.274,2016-07-28 01:18:50.278,,1.9627569,,0.0,,1084.41,,67.0,,0.0,,UTC-0400,ROm+XQMkto,,,4b50ade2-b342-f45c-4e67-91ddd9992c62.com.samsung.health.exercise.live_data.json,,1.5205532,com.sec.android.app.shealth,,,,2016-07-28 01:18:49.029,4b50ade2-b342-f45c-4e67-91ddd9992c62,,
,,,,,,,,,,,,,,,,,1,,,,,,,,,1814529,,,,,2014-04-28 17:59:17.661,1002,,,,,,,,,187.0,2015-05-04 23:39:36.296,2014-04-28 17:59:17.661,,9.3833334E-4,,,,2.95255,,196.57,,,,UTC+0000,7FBCXSeqw+,,comment,,,4.5199165E-4,com.sec.android.app.shealth,,,,2014-04-28 18:29:32.190,3db23123-3dc4-b696-405f-da74c4e3862d,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,1640312,,,,3424b75a-c3f9-5fb5-fc0b-b016b543827e.com.samsung.health.exercise.location_data.json,2016-07-29 22:46:09.805,1001,,,0.0,0.0,,,,,0.0,2016-11-04 16:36:02.865,2016-07-29 23:13:30.944,,1.474269,,0.0,,1832.03,,115.0,,0.0,,UTC-0400,ROm+XQMkto,,,3424b75a-c3f9-5fb5-fc0b-b016b543827e.com.samsung.health.exercise.live_data.json,,1.3781112,com.sec.android.app.shealth,,,,2016-07-29 23:13:30.117,3424b75a-c3f9-5fb5-fc0b-b016b543827e,,
,0,,,,,127.22,0,,,,,4,0,,,,0,0,,0.0,,,,,,1748169,,,,115f0fd3-067f-c8f0-e86b-5fffa17fb558.com.samsung.health.exercise.location_data.json,2018-04-05 22:25:57.534,1001,,,,0.0,,,,,0.0,2018-04-05 22:56:07.559,2018-04-05 22:56:07.559,,1.3611112,0.0,0.0,,1997.164,,127.22,0.0,,,UTC-0400,PEzvKidhug,,,115f0fd3-067f-c8f0-e86b-5fffa17fb558.com.samsung.health.exercise.live_data.json,,1.1967068,com.sec.android.app.shealth,,,,2018-04-05 22:55:05.703,115f0fd3-067f-c8f0-e86b-5fffa17fb558,,
,0,,,,,81.25,0,,,,,4,0,,,,0,0,,0.0,,,86c4c125-04a0-c76e-3406-50cca79e01ba.location_data_internal.json,,,1360925,,,,86c4c125-04a0-c76e-3406-50cca79e01ba.com.samsung.health.exercise.location_data.json,2017-05-24 20:23:09.133,1001,,,,0.0,,,,,0.0,2017-05-24 20:46:51.583,2017-05-24 20:46:51.583,,1.2777778,0.0,0.0,,1208.319,,81.25,0.0,,,UTC-0500,PEzvKidhug,,,86c4c125-04a0-c76e-3406-50cca79e01ba.com.samsung.health.exercise.live_data.json,,1.0721513,com.sec.android.app.shealth,,,,2017-05-24 20:45:50.058,86c4c125-04a0-c76e-3406-50cca79e01ba,,
bc0f9084-5acf-74d6-75be-cec0e0cdc665.live_data_internal.json,2400000,,,,,269.26535,1,,,,,1,2,,,,1,2349,,0.0,,,bc0f9084-5acf-74d6-75be-cec0e0cdc665.location_data_internal.json,,,2405209,,,,bc0f9084-5acf-74d6-75be-cec0e0cdc665.com.samsung.health.exercise.location_data.json,2017-10-09 16:29:53.569,1001,,253.775,631.491,126.0,,,237.929,,191.0,2017-10-09 17:10:18.527,2017-10-09 17:10:14.779,,1.603,0.0,74.0,,3086.065,,268.907,0.0,562.172,,UTC-0400,PEzvKidhug,,,bc0f9084-5acf-74d6-75be-cec0e0cdc665.com.samsung.health.exercise.live_data.json,,1.2830751,com.sec.android.app.shealth,,,,2017-10-09 17:10:14.665,bc0f9084-5acf-74d6-75be-cec0e0cdc665,,
,0,,,,,73.29,0,,,,,4,0,,,,0,0,,0.0,,,,,,1207030,,,,4085fe87-a4cb-1931-08b9-f36c2a17ee79.com.samsung.health.exercise.location_data.json,2018-06-06 01:04:25.048,1001,,,,0.0,,,,,0.0,2018-06-06 01:25:34.299,2018-06-06 01:25:34.299,,1.3611112,0.0,0.0,,1113.67,,73.29,0.0,,,UTC-0400,PEzvKidhug,,,4085fe87-a4cb-1931-08b9-f36c2a17ee79.com.samsung.health.exercise.live_data.json,,1.0903118,com.sec.android.app.shealth,,,,2018-06-06 01:24:32.078,4085fe87-a4cb-1931-08b9-f36c2a17ee79,,
7819116e-d33f-e96a-157b-6a1f8d2df268.live_data_internal.json,1609,,,,,181.23015,1,,,,,1,1,,,,1,1789,,0.0,,,7819116e-d33f-e96a-157b-6a1f8d2df268.location_data_internal.json,,,1823130,,,,7819116e-d33f-e96a-157b-6a1f8d2df268.com.samsung.health.exercise.location_data.json,2017-10-07 18:57:10.858,1001,,295.995,516.681,127.0,,,259.799,,160.0,2017-10-07 19:27:44.384,2017-10-07 19:27:40.748,,2.373,0.0,76.0,,2381.173,,181.078,0.0,439.733,,UTC-0400,PEzvKidhug,,,7819116e-d33f-e96a-157b-6a1f8d2df268.com.samsung.health.exercise.live_data.json,,1.3060906,com.sec.android.app.shealth,,,,2017-10-07 19:27:40.579,7819116e-d33f-e96a-157b-6a1f8d2df268,,
,0,,,,,65.53,0,,,,,4,0,,,,0,0,,0.0,,,,,,1096617,,,,fb0fe022-f268-023d-02d8-54a8122c28a5.com.samsung.health.exercise.location_data.json,2018-05-24 00:53:36.880,1001,,,,0.0,,,,,0.0,2018-05-24 01:12:54.990,2018-05-24 01:12:54.990,,1.3333334,0.0,0.0,,988.766,,65.53,0.0,,,UTC-0400,PEzvKidhug,,,fb0fe022-f268-023d-02d8-54a8122c28a5.com.samsung.health.exercise.live_data.json,,1.08454,com.sec.android.app.shealth,,,,2018-05-24 01:11:53.497,fb0fe022-f268-023d-02d8-54a8122c28a5,,
,0,,,,,96.68,0,,,,,4,0,,,,0,0,,0.0,,,,,,1437071,,,,c87d7226-fbac-90ad-b6a1-c22a6b3bd10c.com.samsung.health.exercise.location_data.json,2018-06-01 23:15:36.138,1001,,,,0.0,,,,,0.0,2018-06-01 23:40:34.326,2018-06-01 23:40:34.326,,1.2222222,0.0,0.0,,1322.51,,96.68,0.0,,,UTC-0400,PEzvKidhug,,,c87d7226-fbac-90ad-b6a1-c22a6b3bd10c.com.samsung.health.exercise.live_data.json,,1.0631837,com.sec.android.app.shealth,,,,2018-06-01 23:39:33.209,c87d7226-fbac-90ad-b6a1-c22a6b3bd10c,,
,2123,,,,,,2,,,,,,1,,,,1,20,,,,,,,,1115000,,,,973b3853-6745-5bc2-b52a-6099ca32fb4e.com.samsung.health.exercise.location_data.json,2015-04-13 22:05:47.969,1002,,270.828,517.542,128.0,,,243.448,,172.0,2015-11-19 02:54:33.189,2015-04-13 22:25:56.038,,3.311,,81.0,,2293.84,,188.0,,527.743,,UTC-0400,VkNqn5W6aG,,,973b3853-6745-5bc2-b52a-6099ca32fb4e.com.samsung.health.exercise.live_data.json,,2.069,com.sec.android.app.shealth,,,,2015-04-13 22:24:22.969,973b3853-6745-5bc2-b52a-6099ca32fb4e,,
,0,,,,,53.8,0,,,,,4,0,,,,0,0,,0.0,,,d225d942-432b-e254-8bfd-16855708904c.location_data_internal.json,,,791105,,,,d225d942-432b-e254-8bfd-16855708904c.com.samsung.health.exercise.location_data.json,2017-06-25 02:02:07.356,1001,,,,0.0,,,,,0.0,2017-06-25 02:16:19.153,2017-06-25 02:16:19.153,,1.1944444,0.0,0.0,,752.73,,53.8,0.0,,,UTC-0400,PEzvKidhug,,,d225d942-432b-e254-8bfd-16855708904c.com.samsung.health.exercise.live_data.json,,1.0468069,com.sec.android.app.shealth,,,,2017-06-25 02:15:18.461,d225d942-432b-e254-8bfd-16855708904c,,
,0,,,,,,0,,,,,,0,,,,1,35,,,,,,,,2068000,,,,39845842-e4ce-0ddd-8f8d-a575e0c71403.com.samsung.health.exercise.location_data.json,2015-06-02 00:52:22.078,1002,,300.548,,139.0,,,251.976,,171.0,2015-11-19 02:54:32.525,2015-06-02 01:27:42.236,,3.189,,71.0,,4023.15,,332.212,,,,UTC-0400,VkNqn5W6aG,,,39845842-e4ce-0ddd-8f8d-a575e0c71403.com.samsung.health.exercise.live_data.json,,1.95,com.sec.android.app.shealth,,,,2015-06-02 01:26:50.078,39845842-e4ce-0ddd-8f8d-a575e0c71403,,
,0,,,,,58.1,0,,,,,4,0,,,,0,0,,0.0,,,,,,1105308,,,,e6f3ddc5-f951-0dfb-8913-8a6e2cb3bfff.com.samsung.health.exercise.location_data.json,2017-11-05 20:50:16.753,1001,,,,0.0,,,,,0.0,2017-11-05 21:09:43.969,2017-11-05 21:09:43.969,,1.3055556,0.0,0.0,,849.585,,58.1,0.0,,,UTC-0600,PEzvKidhug,,,e6f3ddc5-f951-0dfb-8913-8a6e2cb3bfff.com.samsung.health.exercise.live_data.json,,1.0875449,com.sec.android.app.shealth,,,,2017-11-05 21:08:42.061,e6f3ddc5-f951-0dfb-8913-8a6e2cb3bfff,,
,1800000,,,,,,0,,,,,1,2,,,,1,711,,0.0,,,,,,722000,,,,d7e05df8-6dfe-3270-0b6c-a742ad8e6037.com.samsung.health.exercise.location_data.json,2016-02-27 19:58:22.059,1002,,280.88452,374.336,153.0,,,264.75052,,179.0,2016-02-27 21:14:50.906,2016-02-27 20:10:24.790,,4.261,,89.0,,1627.818,,134.0,,318.072,,UTC-0500,ROm+XQMkto,,,d7e05df8-6dfe-3270-0b6c-a742ad8e6037.com.samsung.health.exercise.live_data.json,,2.267,com.sec.android.app.shealth,,,,2016-02-27 20:10:24.697,d7e05df8-6dfe-3270-0b6c-a742ad8e6037,,
4383ea3e-2564-9b85-1197-079705dcbd11.live_data_internal.json,1609,,,,,73.29138,0,,,,,1,1,,,,1,1008,,0.0,,,4383ea3e-2564-9b85-1197-079705dcbd11.location_data_internal.json,,,1018779,,,,4383ea3e-2564-9b85-1197-079705dcbd11.com.samsung.health.exercise.location_data.json,2017-02-20 23:29:23.258,1001,,299.819,35.282,144.0,,,259.931,,161.0,2017-02-20 23:47:47.280,2017-02-20 23:47:42.740,,2.387,0.0,119.0,,1407.185,,71.524,0.0,368.357,,UTC-0500,PEzvKidhug,,,4383ea3e-2564-9b85-1197-079705dcbd11.com.samsung.health.exercise.live_data.json,,1.3812453,com.sec.android.app.shealth,,,,2017-02-20 23:47:42.606,4383ea3e-2564-9b85-1197-079705dcbd11,,
,0,,,,,102.45,0,,,,,4,0,,,,0,0,,0.0,,,ae401ee1-1175-6c56-5e50-5fa1a7641780.location_data_internal.json,,,1608032,,,,ae401ee1-1175-6c56-5e50-5fa1a7641780.com.samsung.health.exercise.location_data.json,2017-06-11 00:25:12.712,1001,,,,0.0,,,,,0.0,2017-06-11 00:53:02.125,2017-06-11 00:53:02.125,,1.4249616,0.0,0.0,,1461.874,,102.45,0.0,,,UTC-0400,PEzvKidhug,,,ae401ee1-1175-6c56-5e50-5fa1a7641780.com.samsung.health.exercise.live_data.json,,1.0559498,com.sec.android.app.shealth,,,,2017-06-11 00:52:00.744,ae401ee1-1175-6c56-5e50-5fa1a7641780,,
,0,,,,,95.91,0,,,,,4,0,,,,0,0,,0.0,,,,,,888907,,,,58c04b9e-1c70-b73e-1f3a-f372206cab70.com.samsung.health.exercise.location_data.json,2017-06-09 18:32:40.732,0,,,,0.0,,,,,0.0,2017-06-09 18:48:29.807,2017-06-09 18:48:29.807,,,0.0,0.0,,,,95.91,0.0,,,UTC-0400,PEzvKidhug,,,58c04b9e-1c70-b73e-1f3a-f372206cab70.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2017-06-09 18:47:29.639,58c04b9e-1c70-b73e-1f3a-f372206cab70,,
,0,,,,,114.25,0,,,,,4,0,,,,0,0,,0.0,,,,,,1777187,,,,f354ea6c-bba5-ad93-6e43-fa367bcdacda.com.samsung.health.exercise.location_data.json,2018-03-29 19:41:32.271,1001,,,,0.0,,,,,0.0,2018-03-29 20:12:09.380,2018-03-29 20:12:09.380,,1.25,0.0,0.0,,1646.69,,114.25,0.0,,,UTC-0400,PEzvKidhug,,,f354ea6c-bba5-ad93-6e43-fa367bcdacda.com.samsung.health.exercise.live_data.json,,1.0443039,com.sec.android.app.shealth,,,,2018-03-29 20:11:09.458,f354ea6c-bba5-ad93-6e43-fa367bcdacda,,
,0,,,,,,0,,,,,,0,,,,1,42,,,,,,,,2419000,,,,4c56c30f-f2ee-239e-dd1a-d425b02faa58.com.samsung.health.exercise.location_data.json,2015-06-06 00:21:52.474,1002,,290.393,,136.0,,,235.865,,169.0,2015-11-19 02:54:32.608,2015-06-06 01:08:09.170,,5.305,,19.0,,5732.78,,478.613,,,,UTC-0400,VkNqn5W6aG,,,4c56c30f-f2ee-239e-dd1a-d425b02faa58.com.samsung.health.exercise.live_data.json,,2.381,com.sec.android.app.shealth,,,,2015-06-06 01:02:11.474,4c56c30f-f2ee-239e-dd1a-d425b02faa58,,
,,,,,,,,,,,,,,,,,1,,,,,,,,,1685955,,,,,2014-06-18 21:55:34.237,1002,,0.0,,127.0,,,0.0,,183.0,2015-05-04 23:39:40.794,2014-06-18 21:55:34.237,,3.384,,,,2.82427,,206.92,,,,UTC+0000,7FBCXSeqw+,,,,,1.67518,com.sec.android.app.shealth,,,,2014-06-18 22:23:40.192,68fc6733-7167-230a-9961-83a118708e9a,,
,0,,,,,84.4,0,,,,,4,0,,,,0,0,,0.0,,,,,,1223154,,,,c82fd4b0-0aac-6eb2-f968-9be26713f194.com.samsung.health.exercise.location_data.json,2017-12-23 23:06:34.581,1001,,,,0.0,,,,,0.0,2017-12-23 23:27:59.261,2017-12-23 23:27:59.261,,1.3611112,0.0,0.0,,1092.569,,84.4,0.0,,,UTC-0500,PEzvKidhug,,,c82fd4b0-0aac-6eb2-f968-9be26713f194.com.samsung.health.exercise.live_data.json,,0.9986072,com.sec.android.app.shealth,,,,2017-12-23 23:26:57.735,c82fd4b0-0aac-6eb2-f968-9be26713f194,,
,0,,,,,37.98,0,,,,,4,0,,,,0,0,,0.0,,,,,,637068,,,,9c4e03ea-5307-0680-5bcf-ba50b0a9023b.com.samsung.health.exercise.location_data.json,2018-06-05 01:47:16.264,1001,,,,0.0,,,,,0.0,2018-06-05 01:58:55.310,2018-06-05 01:58:55.310,,1.1885587,0.0,0.0,,587.191,,37.98,0.0,,,UTC-0400,PEzvKidhug,,,9c4e03ea-5307-0680-5bcf-ba50b0a9023b.com.samsung.health.exercise.live_data.json,,1.037355,com.sec.android.app.shealth,,,,2018-06-05 01:57:53.332,9c4e03ea-5307-0680-5bcf-ba50b0a9023b,,
,0,,,,,,0,,,,,4,0,,,,1,0,,0.0,,,,,,1402010,,,,a052cd0e-4420-089f-8124-cf0679ffc372.com.samsung.health.exercise.location_data.json,2015-12-07 20:41:42.861,1001,,,0.0,0.0,,,,,0.0,2015-12-07 21:05:09.069,2015-12-07 21:05:05.561,,1.374109,,0.0,,1722.64,,98.0,,0.0,,UTC-0500,ROm+XQMkto,,,a052cd0e-4420-089f-8124-cf0679ffc372.com.samsung.health.exercise.live_data.json,,1.331936,com.sec.android.app.shealth,,,,2015-12-07 21:05:04.871,a052cd0e-4420-089f-8124-cf0679ffc372,,
