com.samsung.shealth.exercise.weather,6261011,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
1.0,,2021-07-21 22:28:58.490,35.929325,,,Sunny,,1,TWC,2021-07-21 23:07:18.538,2021-07-21 23:07:14.121,0,-83.97218,29.0,47,UTC-0400,C2yRtg360R,5c00f7c3-fc9e-4b1f-f91c-80d50a6c84dc,com.sec.android.app.shealth,,,,1,5f760fe7-0be7-f766-2195-d5045fc09096,
5.0,,2021-07-22 20:41:39.180,35.9293,,,Fair,,1,TWC,2021-07-22 21:05:43.585,2021-07-22 21:05:39.903,0,-83.97216,32.0,44,UTC-0400,C2yRtg360R,9ecf8a34-e97d-0dfd-a931-57ae0dadfda8,com.sec.android.app.shealth,,,,1,ef08f109-aa84-c317-166e-f323f55bbaff,
1.0,,2021-07-13 22:58:45.090,35.926174,,,Partly Cloudy,,1,TWC,2021-07-13 23:14:58.341,2021-07-13 23:14:56.577,0,-84.0376,28.0,62,UTC-0400,C2yRtg360R,0a3f45e9-e1ea-d51a-72ca-d026ab62f885,com.sec.android.app.shealth,,,,2,124c36be-2100-4737-32e3-8c6c5fd6fcac,
0.0,,2021-06-23 23:44:48.270,35.96851,,,Sunny,,1,TWC,2021-06-24 00:03:11.105,2021-06-24 00:03:08.649,0,-83.92058,27.166668,52,UTC-0400,C2yRtg360R,7a5cf08d-f50c-516f-53af-1f30e8daba8d,com.sec.android.app.shealth,,,,1,59a91b32-acf9-b7e6-cb0f-59e222fe738b,
0.0,,2021-08-15 04:35:06.390,35.965015,,,Rain,,1,TWC,2021-08-15 04:47:14.974,2021-08-15 04:47:13.787,0,-83.91811,22.0,94,UTC-0400,C2yRtg360R,08985e1b-c3b9-a3d8-88dc-f6db383c04e7,com.sec.android.app.shealth,,,,5,53fc8475-0a6a-63cd-5fc0-0e2adfd44847,
,,2022-06-17 21:15:31.972,35.930286,,160.SSE,Fair,,1,TWC,2022-06-17 21:37:32.095,2022-06-17 21:37:32.095,1,-83.96733,27.0,70,UTC-0400,wTlI5+wI+C,6d9802be-c8cd-48c2-864a-aadd2ff72bd2,com.sec.android.app.shealth,km/h,,8.0,1,2106be29-b30b-478f-8aa4-0bc60ef1aeb6,
1.0,,2021-07-13 22:44:03.990,35.925003,,,Partly Cloudy,,1,TWC,2021-07-13 22:58:21.213,2021-07-13 22:58:19.889,0,-84.039116,28.0,61,UTC-0400,C2yRtg360R,86c7b91d-a92c-5569-2755-63d706c5851e,com.sec.android.app.shealth,,,,2,674032f3-dba4-157d-3792-970efdfc5440,
10.0,,2021-08-08 18:29:10.030,35.939655,,,Fair,,1,TWC,2021-08-08 18:56:40.390,2021-08-08 18:56:37.345,0,-83.958405,30.0,48,UTC-0400,C2yRtg360R,40641d71-4d68-6d43-82d2-66468b892ebf,com.sec.android.app.shealth,,,,1,42066c1c-74ab-be80-ffa5-55377207def6,
10.0,,2021-06-25 17:56:40.520,35.93911,,,Partly Cloudy,,1,TWC,2021-06-25 18:38:35.970,2021-06-25 18:38:32.121,0,-83.95817,27.666668,50,UTC-0400,C2yRtg360R,893088e2-a7a2-109d-de3f-1bb4da51d6fc,com.sec.android.app.shealth,,,,2,a34960c8-5b51-2fd9-a91a-5a6d90ba9c39,
2.0,,2021-06-16 22:13:47.500,35.939827,,,Partly Cloudy,,1,TWC,2021-06-16 22:51:23.476,2021-06-16 22:51:18.328,0,-83.95847,28.0,35,UTC-0400,C2yRtg360R,2b6d9d03-c8a7-a4ce-ba90-a39094d4aab4,com.sec.android.app.shealth,,,,2,6f61b409-8834-4db3-2ce7-bdff73d19cc3,
7.0,,2021-08-05 20:00:15.580,35.927376,,,Partly Cloudy,,1,TWC,2021-08-05 20:20:53.248,2021-08-05 20:20:51.336,0,-83.96191,31.0,38,UTC-0400,C2yRtg360R,03629f45-4462-4551-31b8-bf052044d657,com.sec.android.app.shealth,,,,2,d49b66e1-ff26-86dd-f0f2-295b90082dd4,
11.0,,2021-07-01 17:29:38.240,35.93844,,,Partly Cloudy,,1,TWC,2021-07-01 18:06:21.147,2021-07-01 18:06:15.945,0,-83.957985,30.0,58,UTC-0400,C2yRtg360R,8ce377ef-a685-4301-ad23-487392421975,com.sec.android.app.shealth,,,,2,157dae33-9d63-20ce-2964-126659ce3b6a,
8.0,,2021-09-07 18:16:24.070,35.92846,,,Fair,,1,TWC,2021-09-07 18:54:37.947,2021-09-07 18:54:36.922,0,-83.96875,28.0,59,UTC-0400,C2yRtg360R,1cd0e6e3-e806-04bd-940e-d4c421ef7fdb,com.sec.android.app.shealth,,,,1,e9f5d709-775f-f38a-93b0-a4944f922304,
0.0,,2021-07-10 23:47:10.300,35.9382,,,Light Rain,,1,TWC,2021-07-11 00:02:05.845,2021-07-11 00:02:04.314,0,-83.95795,24.0,84,UTC-0400,C2yRtg360R,ba3ae042-af7f-4bf6-8cc3-79f8aef7241a,com.sec.android.app.shealth,,,,6,4bd5781e-1662-47a1-1794-247319449e45,
0.0,,2021-09-16 23:48:09.600,35.9384,,,Cloudy,,1,TWC,2021-09-17 00:01:12.011,2021-09-17 00:01:11.928,0,-83.95796,24.0,81,UTC-0400,C2yRtg360R,d6e74b2e-5ab2-14fc-089c-fb0db865cfc1,com.sec.android.app.shealth,,,,3,d7e8d224-5d8d-d21e-f7d5-443e0babeced,
0.0,,2021-05-25 23:13:45.000,35.96476,,,Sunny,,1,TWC,2021-05-25 23:39:50.130,2021-05-25 23:39:49.312,0,-83.91794,31.0,44,UTC-0400,C2yRtg360R,2430e116-e862-743b-8d8f-089888e61ea7,com.sec.android.app.shealth,,,,1,85d084a9-985d-b124-8a16-3b6dd2d35499,
7.0,,2021-08-03 20:00:51.420,35.9302,,,Partly Cloudy,,1,TWC,2021-08-03 20:13:53.936,2021-08-03 20:13:52.321,0,-83.95821,28.0,51,UTC-0400,C2yRtg360R,ca1081da-c735-2315-6a87-52a874f721d9,com.sec.android.app.shealth,,,,2,5d888060-81ad-7466-1114-fab3c276f5aa,
,0,2022-08-07 21:28:57.549,35.933525,,SW. 220,Fair,0,1,TWC,2022-08-07 21:28:57.552,2022-08-07 21:28:57.552,1,-83.957726,32.0,57,UTC-0400,rmpFWNZh7F,fe7235a0-0c38-4f50-8f79-639294ffab66,com.sec.android.app.shealth,km/h,0,5.0,1,a32b90fb-8701-4806-8676-505fb0cfe020,
8.0,,2021-05-23 16:22:30.570,35.938473,,,Sunny,,1,TWC,2021-05-23 16:39:17.419,2021-05-23 16:39:15.758,0,-83.95801,29.0,42,UTC-0400,C2yRtg360R,f11325d5-54b1-a3f3-e31c-5a798dd426e5,com.sec.android.app.shealth,,,,1,e3e3c83e-ab11-3218-5907-4afc974635a1,
9.0,,2021-08-21 17:56:51.670,35.935085,,,Partly Cloudy,,1,TWC,2021-08-21 18:30:13.322,2021-08-21 18:30:09.172,0,-83.97583,30.0,59,UTC-0400,C2yRtg360R,fa929ee1-1cfc-146d-144f-99755dd35ee9,com.sec.android.app.shealth,,,,2,ea7b3a79-7355-9d80-e54f-2de02dc6b31e,
,,2022-06-14 19:27:50.508,35.930534,,240.WSW,Partly Cloudy,,1,TWC,2022-06-14 19:53:40.695,2022-06-14 19:53:40.695,1,-83.96744,34.0,58,UTC-0400,wTlI5+wI+C,872cc286-cf71-4d46-8c3d-9540b4b227af,com.sec.android.app.shealth,km/h,,14.0,2,2dea0598-9149-4e34-abdb-ec2c1df5f9df,
8.0,,2021-08-03 18:28:08.440,35.93894,,,Mostly Cloudy,,1,TWC,2021-08-03 19:07:05.738,2021-08-03 19:06:55.138,0,-83.958145,27.166668,56,UTC-0400,C2yRtg360R,1c55421a-59e0-c7d5-c653-7d7f2e68010b,com.sec.android.app.shealth,,,,2,337a42e6-d416-c358-6406-e1f74be21783,
,,2023-01-04 21:17:17.423,35.92747,,230.SW,Sunny,,1,TWC,2023-01-04 21:55:32.601,2023-01-04 21:55:32.601,1,-83.96144,19.0,41,UTC-0500,3ix97HX6It,bc122701-ca0c-413c-bbab-f37431359f67,com.sec.android.app.shealth,km/h,,24.0,1,5be61623-4064-4d4d-9c73-18e625c07a9c,
0.0,,2021-05-28 01:37:08.060,35.965137,,,Mostly Cloudy,,1,TWC,2021-05-28 01:59:32.554,2021-05-28 01:59:29.423,0,-83.919624,25.0,72,UTC-0400,C2yRtg360R,dbd4ca7a-38ac-59fb-8329-654893f50381,com.sec.android.app.shealth,,,,19,1862485d-92cc-95e6-f95b-f5cb7c5fc2d2,
,,2022-06-10 21:46:25.199,35.927505,,340.NNW,Partly Cloudy,,1,TWC,2022-06-10 22:11:39.363,2022-06-10 22:11:39.363,1,-83.965805,26.0,45,UTC-0400,+EeXxYC7h4,8c7d5bf6-6640-46c9-b612-957f1766b513,com.sec.android.app.shealth,km/h,,2.0,2,8d176b44-2506-4973-95cd-e550193fe5ea,
6.0,,2021-07-27 20:11:09.330,35.929653,,,Fair,,1,TWC,2021-07-27 20:34:22.428,2021-07-27 20:34:19.040,0,-83.97318,33.0,46,UTC-0400,C2yRtg360R,1f20b264-3209-8816-9aeb-4b95501ce3f2,com.sec.android.app.shealth,,,,1,0e1187ad-fd7e-23ce-bf95-b5e34456a3fe,
,0,2023-01-19 00:01:15.326,35.94,,NNW. 340,Cloudy,0,1,TWC,2023-01-19 00:01:15.326,2023-01-19 00:01:15.326,1,-83.95868,12.0,96,UTC-0500,rmpFWNZh7F,fdc41089-c399-4d24-baf8-7f370cf09f34,com.sec.android.app.shealth,km/h,0,3.0,3,95b647c9-878f-47ad-a476-05e87e590a53,
1.0,,2021-05-25 22:41:47.570,35.964375,,,Partly Cloudy,,1,TWC,2021-05-25 22:53:28.403,2021-05-25 22:53:27.583,0,-83.918976,31.0,44,UTC-0400,C2yRtg360R,c1720ebe-886f-6aa4-9a66-795f674d659b,com.sec.android.app.shealth,,,,2,c689cbab-ece0-49e5-e269-e2d0701175a5,
8.0,,2021-08-04 18:32:01.810,35.940052,,,Mostly Cloudy,,1,TWC,2021-08-04 19:13:40.704,2021-08-04 19:13:35.919,0,-83.95835,24.0,70,UTC-0400,C2yRtg360R,da20ede1-4096-94e5-46e2-e0a270b3f9cd,com.sec.android.app.shealth,,,,2,c4f60c97-f047-579c-2553-389785b70c91,
4.0,,2021-08-08 21:04:59.070,35.934807,,,Fair,,1,TWC,2021-08-08 21:28:13.259,2021-08-08 21:28:09.796,0,-83.95983,32.0,43,UTC-0400,C2yRtg360R,1a7c2ea2-4577-0d5b-af47-0acdc16946e6,com.sec.android.app.shealth,,,,1,b8676a78-b0bb-f2cd-42fc-27afa976f5b4,
8.0,,2021-08-21 16:53:28.220,35.939896,,,Fair,,1,TWC,2021-08-21 17:53:53.450,2021-08-21 17:52:30.964,0,-83.95818,28.777779,65,UTC-0400,C2yRtg360R,02a78d9e-b6cd-7346-bc70-539efba4e1d1,com.sec.android.app.shealth,,,,1,3e0f410d-c0f6-6169-4921-c8381ce09bf5,
5.0,,2021-05-27 20:19:23.910,35.934784,,,Partly Cloudy,,1,TWC,2021-05-27 20:36:32.816,2021-05-27 20:36:31.058,0,-83.9598,31.0,42,UTC-0400,C2yRtg360R,ef40f832-8f78-6581-be26-fcdd4cad28d8,com.sec.android.app.shealth,,,,2,24aac7a4-fae1-ecc6-51f3-c3701fdf7352,
6.0,,2021-05-27 19:45:40.390,35.927456,,,Partly Cloudy,,1,TWC,2021-05-27 20:04:37.637,2021-05-27 20:04:35.622,0,-83.96165,31.0,42,UTC-0400,C2yRtg360R,7cc60a5d-e245-5a6f-44e1-d26fb3e38d5e,com.sec.android.app.shealth,,,,2,f36dae03-eac2-214c-4b5e-f1ab328c6c01,
8.0,,2021-07-24 15:51:33.230,36.276295,,,Fair,,1,TWC,2021-07-24 16:06:16.356,2021-07-24 16:06:15.025,0,-83.53232,29.0,58,UTC-0400,C2yRtg360R,f6d535d4-4031-32e5-0c88-37e96a066738,com.sec.android.app.shealth,,,,1,ec51b16a-d29b-b82e-8cab-a9d46d86ebca,
7.0,,2021-07-16 20:11:34.740,35.929333,,,Sunny,,1,TWC,2021-07-16 20:50:44.707,2021-07-16 20:49:53.649,0,-83.97213,32.0,47,UTC-0400,C2yRtg360R,1b9db4ca-34c6-a8ba-efc2-f27cafa17349,com.sec.android.app.shealth,,,,1,e460f691-884d-7a7b-a2d4-ad10c37f3e5b,
7.0,,2021-09-09 19:18:29.920,35.928555,,,Fair,,1,TWC,2021-09-09 19:57:45.471,2021-09-09 19:57:44.268,0,-83.96942,26.0,37,UTC-0400,C2yRtg360R,80ee775f-a609-2995-75a9-2a50f56d365c,com.sec.android.app.shealth,,,,1,517ec49f-dffe-3ee8-d296-f688622ad4b5,
0.0,,2021-07-27 23:22:38.970,35.970734,,,Sunny,,1,TWC,2021-07-27 23:38:12.797,2021-07-27 23:38:11.256,0,-83.918526,32.0,50,UTC-0400,C2yRtg360R,28489316-d48b-3c34-7621-5e80571a4070,com.sec.android.app.shealth,,,,1,df949bcc-0de0-da30-aa49-8d29abe66f0b,
,,2022-06-14 18:39:38.343,35.932144,,230.SW,Partly Cloudy,,1,TWC,2022-06-14 19:02:53.592,2022-06-14 19:02:53.592,1,-83.95764,33.0,57,UTC-0400,wTlI5+wI+C,37b01863-e903-42c3-8d80-6bf226934c2f,com.sec.android.app.shealth,km/h,,14.0,2,249fd492-4119-4605-a39b-94fe4dc9581f,
2.0,,2021-06-18 22:10:50.740,35.938835,,,Sunny,,1,TWC,2021-06-18 22:49:10.619,2021-06-18 22:48:39.838,0,-83.958084,31.0,36,UTC-0400,C2yRtg360R,c9195d5a-cd83-6a9e-572f-1b37a236f11b,com.sec.android.app.shealth,,,,1,0d204f76-86a3-24c5-cc13-26a3f99fcdc1,
0.0,,2021-05-28 02:33:25.630,35.96928,,,Mostly Cloudy,,1,TWC,2021-05-28 02:53:09.909,2021-05-28 02:53:07.264,0,-83.92007,25.0,72,UTC-0400,C2yRtg360R,77c419d2-b43a-1a81-a170-4e134d7cc332,com.sec.android.app.shealth,,,,19,c74e24ca-5ae0-907c-f484-4b037f6449d6,
,,2022-06-22 20:25:23.388,35.931488,,250.WSW,Sunny,,1,TWC,2022-06-22 21:07:58.383,2022-06-22 21:07:58.383,1,-83.967476,35.0,38,UTC-0400,wTlI5+wI+C,78e10bb6-698a-461c-8b31-ba5180c4eed2,com.sec.android.app.shealth,km/h,,10.0,1,e53c686e-ff37-4178-8fb2-f5638b73b545,
7.0,,2021-09-19 17:24:05.430,35.93807,,,Partly Cloudy,,1,TWC,2021-09-19 17:44:43.086,2021-09-19 17:44:42.984,0,-83.95793,27.0,72,UTC-0400,C2yRtg360R,4459352e-d3a9-189f-c21e-dce809630fac,com.sec.android.app.shealth,,,,2,037453ac-9ee2-ab5f-394b-5a4154e00f78,
3.0,,2021-06-20 21:22:58.320,35.929337,,,Partly Cloudy,,1,TWC,2021-06-20 22:03:22.064,2021-06-20 22:03:17.994,0,-83.97226,31.0,50,UTC-0400,C2yRtg360R,c513138e-8a59-a865-17da-9ac8eb46e26c,com.sec.android.app.shealth,,,,2,e4675076-f67c-d80c-e785-f8ddaeb7bc27,
,,2022-07-01 20:00:41.593,35.93486,,230.SW,Partly Cloudy,,1,TWC,2022-07-01 21:15:38.488,2022-07-01 21:15:38.488,1,-83.95702,34.0,42,UTC-0400,wTlI5+wI+C,9f2707f3-ff17-4de1-b289-37656f41a728,com.sec.android.app.shealth,km/h,,6.0,2,0aeb048e-5867-441a-8ef8-c9965d303fb3,
8.0,,2021-06-05 19:40:10.030,35.93032,,,Sunny,,1,TWC,2021-06-05 19:59:51.338,2021-06-05 19:59:48.262,0,-83.95818,31.0,39,UTC-0400,C2yRtg360R,0255dd10-d1db-65a8-1376-e329338e9a8f,com.sec.android.app.shealth,,,,1,a58dd9d0-a481-7d7b-d8a1-f2a3b10bebe5,
9.0,,2021-08-06 18:53:10.040,35.939953,,,Partly Cloudy,,1,TWC,2021-08-06 19:34:30.291,2021-08-06 19:33:59.427,0,-83.95825,31.0,47,UTC-0400,C2yRtg360R,3029bd70-b5bf-fb0f-8c76-e5f166536fd2,com.sec.android.app.shealth,,,,2,ca5009c8-6e1d-8c47-4899-382d4d0d908f,
2.0,,2021-07-13 22:27:21.070,35.924618,,,Partly Cloudy,,1,TWC,2021-07-13 22:42:43.444,2021-07-13 22:42:41.953,0,-84.03786,28.0,58,UTC-0400,C2yRtg360R,c22bb85c-0728-7cd9-73e8-bea29d023270,com.sec.android.app.shealth,,,,2,39e06c64-8d58-224b-c805-965970410d1f,
,,2022-07-16 18:09:31.493,35.93568,,240.WSW,Partly Cloudy,,1,TWC,2022-07-16 19:50:58.823,2022-07-16 19:50:58.823,1,-83.960976,32.0,50,UTC-0400,wTlI5+wI+C,434e9c98-3f56-453e-9694-a27b0a2207ef,com.sec.android.app.shealth,km/h,,6.0,2,6ee0054a-b296-4234-ba0d-e7caa21429b3,
,,2022-06-17 20:12:30.991,35.935966,,150.SSE,Fair,,1,TWC,2022-06-17 21:01:10.960,2022-06-17 21:01:10.960,1,-83.95697,27.0,71,UTC-0400,wTlI5+wI+C,04587ff6-c809-4216-8714-d3e633c0691f,com.sec.android.app.shealth,km/h,,10.0,1,7e8fbe66-3d6e-40d1-a19e-5c2821b58355,
,,2022-07-29 19:15:21.345,35.924416,,240.WSW,Mostly Cloudy,,1,TWC,2022-07-29 19:37:05.156,2022-07-29 19:37:05.156,1,-84.03943,27.0,77,UTC-0400,enBdMyKVSw,3c868e6c-b407-46a2-81f7-4b79dedccc5e,com.sec.android.app.shealth,km/h,,10.0,3,aebb21bb-7f21-44c3-a2c2-153bb467da9b,
6.0,,2021-06-27 19:12:50.610,35.93805,,,Rain Shower,,1,TWC,2021-06-27 19:49:48.776,2021-06-27 19:49:44.381,0,-83.957855,23.777779,81,UTC-0400,C2yRtg360R,290ecc1d-b9df-734f-f5d5-1a77562bf26b,com.sec.android.app.shealth,,,,5,baddc05f-7897-ae10-63f9-b95a54a15954,
,,2022-06-29 21:27:12.861,35.933678,,80.E,Partly Cloudy,,1,TWC,2022-06-29 21:56:17.106,2022-06-29 21:56:17.106,1,-83.96946,31.0,47,UTC-0400,enBdMyKVSw,8852065e-fae9-4e27-bf97-e722119b62d2,com.sec.android.app.shealth,km/h,,2.0,2,673993c5-8054-4978-92b3-05fae895a187,
1.0,,2021-05-23 23:27:16.510,35.964466,,,Partly Cloudy,,1,TWC,2021-05-23 23:40:20.604,2021-05-23 23:40:19.693,0,-83.91969,30.0,34,UTC-0400,C2yRtg360R,74f72145-a98e-bcd9-eb73-6934b0a7e3d2,com.sec.android.app.shealth,,,,2,82eb1376-c096-9277-c9f8-8fcfc4fe1774,
0.0,,2021-05-27 00:46:13.510,35.939075,,,Mostly Cloudy,,1,TWC,2021-05-27 01:17:52.290,2021-05-27 01:17:49.351,0,-83.958145,26.0,59,UTC-0400,C2yRtg360R,f1e01498-4a13-181d-c787-ca8c16ff0d65,com.sec.android.app.shealth,,,,19,df737d5f-81c7-b2bd-bc82-772f68929cc2,
,0,2023-03-25 22:15:02.915,35.92879,,W. 260,Partly Cloudy,0,1,TWC,2023-03-25 22:15:02.924,2023-03-25 22:15:02.924,1,-83.95969,24.0,31,UTC-0400,riNzA2w1UR,d698171e-2e6f-485f-b30c-8fad4a3c9ae9,com.sec.android.app.shealth,km/h,0,23.0,2,80e65574-8800-434f-8a94-9c61b40f8461,
,,2023-03-27 22:50:38.402,35.92926,,300.WNW,Sunny,,1,TWC,2023-03-27 23:06:58.994,2023-03-27 23:06:58.994,1,-83.95885,22.0,28,UTC-0400,lJP864EN0q,d88c38e2-5736-4607-9a9d-0ddeb5067ae7,com.sec.android.app.shealth,km/h,,14.0,1,acfac705-228e-4594-9f99-48158d08c96f,
,,2023-04-05 22:33:27.449,35.933437,,230.SW,Sunny,,1,TWC,2023-04-05 23:15:07.729,2023-04-05 23:15:07.729,1,-83.95728,29.0,38,UTC-0400,lJP864EN0q,60852f60-04c1-4395-80ae-6cd8cd28d30e,com.sec.android.app.shealth,km/h,,19.0,1,557152fa-be80-4e14-b30b-018cded57c04,
,,2023-04-06 19:06:53.987,35.79171,,330.NNW,Mostly Cloudy,,1,TWC,2023-04-06 19:17:11.057,2023-04-06 19:17:11.057,1,-83.534775,24.0,59,UTC-0400,ry+ZjrbuWN,075f6c95-a8d2-4a32-ab6a-0dad14f5fbe2,com.sec.android.app.shealth,km/h,,3.0,3,2bb82cf0-f6a4-4684-a573-c930d87ebf51,
,,2023-04-20 19:48:26.508,35.92959,,240.WSW,Fair,,1,TWC,2023-04-20 21:22:27.609,2023-04-20 21:22:27.609,1,-83.95861,28.0,27,UTC-0400,lJP864EN0q,871b11ba-2df4-489b-b006-a35da0648e4c,com.sec.android.app.shealth,km/h,,18.0,1,a33fa7fb-bc90-4c56-b2a5-796fdb461f3b,
,,2023-04-22 22:45:10.003,35.935844,,280.W,Partly Cloudy,,1,TWC,2023-04-22 23:20:38.606,2023-04-22 23:20:38.606,1,-83.95865,18.0,30,UTC-0400,lJP864EN0q,8f2180cd-77b9-4d9e-8825-198f43967c3c,com.sec.android.app.shealth,km/h,,13.0,2,c6b1009b-3a22-4d2a-81f2-550f1eaa4806,
,,2023-05-05 20:06:43.904,35.92713,,260.W,Sunny,,1,TWC,2023-05-05 20:27:21.838,2023-05-05 20:27:21.838,1,-83.964424,24.0,30,UTC-0400,lJP864EN0q,8d94eb7b-d504-4a98-b370-568b6fd1dbe2,com.sec.android.app.shealth,km/h,,8.0,1,145b7aea-e047-40b1-bf6c-d9db3d174e38,
,,2023-09-22 21:24:24.542,35.93566,,0.N,Partly Cloudy,,1,TWC,2023-09-22 22:14:54.321,2023-09-22 22:14:54.321,1,-83.956985,27.0,42,UTC-0400,2Rs3UPxJn5,c1f1522b-ee93-4f01-b907-41adabec5d98,com.sec.android.app.shealth,km/h,,5.0,2,a4701323-5a34-4bad-bbcd-cb09cf0f67fe,
,,2023-09-25 21:30:16.075,35.935936,,110.ESE,Partly Cloudy,,1,TWC,2023-09-25 22:25:39.779,2023-09-25 22:25:39.779,1,-83.95697,28.0,43,UTC-0400,2Rs3UPxJn5,82f82742-d559-44a0-913d-108b1957f72b,com.sec.android.app.shealth,km/h,,6.0,2,0ee6854b-116c-4d2d-9eab-df14e53db39c,
