com.samsung.health.food_info,6261011,6
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
86.0,0.0,0.0,0.0,0.0,"49 kcal, Per 175g",,default-fatsecret-2479597,177,11.0,0.0,1.42,2021-08-25 22:15:02.945,2021-08-25 22:15:02.945,0.04,0.38,0.004,0.0,Coffee with Cream and Sugar,8.51,0.0,0.0,50.0,coffee cup (6 fl oz),,yEjG51P5jF,g,1.295,,com.sec.android.app.shealth,9.14,3.7,49332479-098a-4be0-8cd9-32dfd90fd13c,1,
0.0,8.0,0.0,,40.0,MyFitnessPal Snacks,,100005-Wed Aug 08 00:00:00 EDT 2018,0,340.0,20.0,18.0,2018-08-11 02:12:15.730,2018-08-11 02:12:15.730,0.0,28.0,0.0,8.0,MyFitnessPal Snacks,12.0,,40.0,495.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,32.0,,4b8b915c-0f52-429a-88f9-f73933585a63,,
0.0,8.0,0.0,,40.0,MyFitnessPal Breakfast,,100001-Sat Jun 16 00:00:00 EDT 2018,0,340.0,20.0,18.0,2018-06-19 03:18:08.562,2018-06-19 03:18:08.562,0.0,28.0,0.0,8.0,MyFitnessPal Breakfast,12.0,,40.0,360.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,32.0,,55d6b4f3-9fc9-4754-9bf8-233d861d7f41,,
750.0,6.0,20.0,,20.0,MyFitnessPal Breakfast,,100001-Thu Jun 14 00:00:00 EDT 2018,0,190.0,10.6,28.1,2018-06-17 00:58:11.361,2018-06-17 00:58:11.361,15.6,4.6000004,2.5,11.2,MyFitnessPal Breakfast,2.2,,5.4,315.0,,,9wVta8KBzt,,5.5,0.0,com.myfitnesspal.android,15.2,,5213fb52-456a-43d4-8bf8-5703c2136834,,
0.0,0.0,0.0,,0.0,MyFitnessPal Dinner,,100003-Sat Aug 04 00:00:00 EDT 2018,0,0.0,0.0,0.0,2018-08-07 02:44:45.564,2018-08-07 02:44:45.564,0.0,0.1666666,0.0,0.0,MyFitnessPal Dinner,0.0,,0.0,219.99991,,,9wVta8KBzt,,0.0,0.0,com.myfitnesspal.android,1.3333328,,cab298ee-b603-4c26-a5e5-40d257f7ab0f,,
0.0,9.25,0.0,,40.0,MyFitnessPal Dinner,,100003-Tue Jun 19 00:00:00 EDT 2018,0,360.0,20.125,18.375,2018-06-22 00:56:58.336,2018-06-22 00:56:58.336,0.0,28.125,0.0,8.25,MyFitnessPal Dinner,12.375,,45.625,435.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,32.5,,4a6b631c-8111-45e9-9b68-91ab86841283,,
0.0,8.0,0.0,,40.0,MyFitnessPal Dinner,,100003-Sat May 05 00:00:00 EDT 2018,0,340.0,20.0,18.0,2018-05-08 01:43:47.970,2018-05-08 01:43:47.970,0.0,28.116667,0.0,8.0,MyFitnessPal Dinner,12.0,,40.0,546.6666,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,34.916664,,2fb3bda4-abd6-4aaf-b232-a986a96cbf48,,
170.0,17.0,20.0,,0.0,"30 kcal, Per 100g",,default-fatsecret-35984,152,2.0,0.6,0.23,2020-10-16 23:26:05.928,2020-10-16 23:26:05.928,0.056,0.93,0.076,2.0,Watermelon,9.42,,1.0,46.0,"cup, diced",,KwIsSebkfa,g,0.024,,com.sec.android.app.shealth,11.48,3.347826,ca7d893a-041e-486c-9e50-149b28bb4385,1,
0.0,8.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Thu Jul 19 00:00:00 EDT 2018,0,490.0,40.0,25.0,2018-07-22 03:57:22.449,2018-07-22 03:57:22.449,0.0,30.8,0.0,14.0,MyFitnessPal Lunch,13.0,,46.0,559.0,,,9wVta8KBzt,,8.0,0.0,com.myfitnesspal.android,58.0,,87f72c4f-0df8-40a3-9185-bb3cfaaa7209,,
0.0,2.0,0.0,,0.0,MyFitnessPal Dinner,,100003-Sun Jul 08 00:00:00 EDT 2018,0,705.0,2.0,6.5,2018-07-10 21:20:44.110,2018-07-10 21:20:44.110,0.0,16.0,1.0,4.0,MyFitnessPal Dinner,3.0,,4.0,990.0,,,9wVta8KBzt,,0.0,0.0,com.myfitnesspal.android,70.0,,76abaefb-f21d-41fb-b8d0-67c262e9e3b5,,
0.0,0.0,0.0,,0.0,MyFitnessPal Dinner,,100003-Sat Aug 11 00:00:00 EDT 2018,0,80.0,0.0,2.0,2018-08-14 03:40:32.925,2018-08-14 03:40:32.925,0.0,1.0,0.0,0.0,MyFitnessPal Dinner,0.0,,0.0,237.99992,,,9wVta8KBzt,,0.0,0.0,com.myfitnesspal.android,11.0,,eff46f82-993e-4b9b-b473-3ae5e6ff9e26,,
90.86188,12.020712,0.82536876,,57.0,MyFitnessPal Lunch,,100002-Fri May 11 00:00:00 EDT 2018,0,485.0092,31.567493,27.502064,2018-05-14 00:25:26.738,2018-05-14 00:25:26.738,4.5004125,29.001175,1.7503188,3.0130875,MyFitnessPal Lunch,20.5,,73.07372,530.23376,,,9wVta8KBzt,,14.501006,0.0,com.myfitnesspal.android,65.56983,,c9a69558-a334-4a45-963d-4adec36223a9,,
0.0,0.0,0.0,,0.0,MyFitnessPal Lunch,,100002-Mon Aug 20 00:00:00 EDT 2018,0,215.0,15.0,11.0,2018-08-23 03:02:07.633,2018-08-23 03:02:07.633,0.0,3.0,0.0,8.0,MyFitnessPal Lunch,11.0,,0.0,520.0,,,9wVta8KBzt,,5.0,0.0,com.myfitnesspal.android,35.0,,d76ba2e4-4b4e-4809-a5a5-45e986ec178c,,
0.0,8.0,0.0,,40.0,MyFitnessPal Dinner,,100003-Sat Jun 09 00:00:00 EDT 2018,0,340.0,20.0,18.0,2018-06-11 23:28:46.085,2018-06-11 23:28:46.085,0.0,28.0,0.0,8.0,MyFitnessPal Dinner,12.0,,40.0,360.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,32.0,,16f4b1da-1c8c-49d0-a851-b9b3812e78dc,,
0.0,0.0,0.0,,0.0,MyFitnessPal Lunch,,100002-Tue Aug 14 00:00:00 EDT 2018,0,70.0,14.0,7.0,2018-08-17 00:48:11.848,2018-08-17 00:48:11.848,0.0,1.0,0.0,5.0,MyFitnessPal Lunch,0.0,,5.0,100.0,,,9wVta8KBzt,,5.0,0.0,com.myfitnesspal.android,16.0,,b3179c4b-26e2-4d44-8acf-6121365f20de,,
27.0,0.0,0.0,,40.0,MyFitnessPal Dinner,,100003-Tue May 29 00:00:00 EDT 2018,0,270.0,13.0,17.0,2018-06-01 02:57:40.469,2018-06-01 02:57:40.469,0.0,7.0,0.0,6.0,MyFitnessPal Dinner,0.0,,30.0,620.0,,,9wVta8KBzt,,9.0,0.0,com.myfitnesspal.android,15.0,,6496d15e-9b45-497d-9389-78cb1bf0cf9b,,
0.0,0.0,0.0,,28.0,MyFitnessPal Dinner,,100003-Fri May 18 00:00:00 EDT 2018,0,605.0,0.0,16.5,2018-05-21 02:59:48.275,2018-05-21 02:59:48.275,0.0,12.6,0.0,0.3,MyFitnessPal Dinner,0.0,,0.0,609.0,,,9wVta8KBzt,,6.0,16.5,com.myfitnesspal.android,46.4,,1a795893-6afc-4218-8ec2-3167178a48de,,
0.0,16.0,8.0,,90.0,MyFitnessPal Breakfast,,100001-Fri May 25 00:00:00 EDT 2018,0,1230.0,20.0,41.0,2018-05-28 03:39:02.448,2018-05-28 03:39:02.448,0.0,12.0,0.0,14.0,MyFitnessPal Breakfast,5.0,,10.0,500.0,,,9wVta8KBzt,,20.0,0.0,com.myfitnesspal.android,33.0,,018f873a-6d44-4b10-93c6-17faa836e356,,
90.86188,4.0207124,0.82536876,,15.0,MyFitnessPal Snacks,,100005-Fri Jun 22 00:00:00 EDT 2018,0,105.009186,15.567493,20.502064,2018-06-25 00:59:11.910,2018-06-25 00:59:11.910,4.5004125,4.001175,1.7503188,8.013087,MyFitnessPal Snacks,0.5,,8.073725,240.23375,,,9wVta8KBzt,,9.501006,0.0,com.myfitnesspal.android,18.569832,,aa04507e-2874-45ae-b0c2-634b7a9c7206,,
708.0,10.0,24.0,,30.0,MyFitnessPal Breakfast,,100001-Tue Jun 19 00:00:00 EDT 2018,0,470.0,14.0,32.5,2018-06-22 00:56:58.105,2018-06-22 00:56:58.105,15.5,19.9,3.2,4.0,MyFitnessPal Breakfast,1.0,,21.0,307.0,,,9wVta8KBzt,,8.1,0.0,com.myfitnesspal.android,23.0,,00eb915a-c355-47bd-bf82-a7d83817d02f,,
0.0,8.0,4.0,,10.0,MyFitnessPal Dinner,,100003-Thu Jul 26 00:00:00 EDT 2018,0,250.0,1.0,7.0,2018-07-29 00:21:45.228,2018-07-29 00:21:45.228,0.0,6.0,0.0,6.0,MyFitnessPal Dinner,1.0,,8.0,300.0,,,9wVta8KBzt,,3.0,0.0,com.myfitnesspal.android,17.0,,43f4862f-75c8-49e1-9ec1-d1ea17e662d7,,
168.02875,9.313437,2.064375,,20.0,MyFitnessPal Lunch,,100002-Tue May 22 00:00:00 EDT 2018,0,141.23975,14.315138,15.6105,2018-05-25 01:21:03.531,2018-05-25 01:21:03.531,0.65625,14.594875,3.6571875,12.065337,MyFitnessPal Lunch,9.020838,,25.87575,433.16,,,9wVta8KBzt,,6.9845624,0.0,com.myfitnesspal.android,24.8155,,0b029a25-7fb5-44e7-96b3-e6bff1229974,,
0.0,30.0,4.0,,80.0,MyFitnessPal Breakfast,,100001-Wed May 09 00:00:00 EDT 2018,0,1040.0,4.0,56.0,2018-05-12 02:35:53.152,2018-05-12 02:35:53.152,0.0,14.0,0.0,12.0,MyFitnessPal Breakfast,12.0,,30.0,660.0,,,9wVta8KBzt,,22.0,1.0,com.myfitnesspal.android,28.0,,c70ff49f-87c5-401a-b0a7-2b8117cd6fcf,,
429.0,25.0,25.0,,25.0,MyFitnessPal Snacks,,100005-Mon May 21 00:00:00 EDT 2018,0,385.0,7.0,34.0,2018-05-23 23:01:30.026,2018-05-23 23:01:30.026,4.5,41.0,1.5,39.0,MyFitnessPal Snacks,7.0,,52.0,510.0,,,9wVta8KBzt,,10.5,0.0,com.myfitnesspal.android,23.0,,ca8f7a44-84ac-4b0a-83c5-e5da76b3daf4,,
115.0,7.2524967,5.004998,,18.249992,MyFitnessPal Breakfast,,100001-Tue Jun 12 00:00:00 EDT 2018,0,522.6049,21.006996,17.627996,2018-06-15 01:40:19.883,2018-06-15 01:40:19.883,0.5,17.169664,4.502499,15.001999,MyFitnessPal Breakfast,1.0,,10.335331,472.6349,,,9wVta8KBzt,,9.125498,0.0,com.myfitnesspal.android,26.174664,,109ffa83-a32f-4627-94e8-df75c58b0063,,
0.0,2.0,0.0,,10.0,MyFitnessPal Dinner,,100003-Tue Aug 21 00:00:00 EDT 2018,0,35.0,5.0,3.0,2018-08-23 17:57:21.936,2018-08-23 17:57:21.936,0.0,7.0,0.0,4.0,MyFitnessPal Dinner,5.0,,20.0,90.0,,,9wVta8KBzt,,2.0,0.0,com.myfitnesspal.android,12.0,,145d1ebe-94e5-4482-b617-cbc1cd8efc40,,
0.0,20.0,0.0,,110.0,MyFitnessPal Lunch,,100002-Wed Jul 04 00:00:00 EDT 2018,0,220.0,0.0,30.0,2018-07-07 00:03:07.717,2018-07-07 00:03:07.717,0.0,10.0,0.0,0.0,MyFitnessPal Lunch,46.0,,30.0,500.0,,,9wVta8KBzt,,20.0,0.0,com.myfitnesspal.android,48.0,,55c17b71-ddb7-4b30-a30b-0d9fa8f2355b,,
0.0,8.0,0.0,,42.0,MyFitnessPal Breakfast,,100001-Thu May 17 00:00:00 EDT 2018,0,450.0,32.0,16.0,2018-05-20 01:13:07.596,2018-05-20 01:13:07.596,0.0,26.0,0.0,0.0,MyFitnessPal Breakfast,20.0,,70.0,390.0,,,9wVta8KBzt,,10.0,0.0,com.myfitnesspal.android,66.0,,2ca4b23f-9f56-4b9e-873f-6f447a208691,,
708.0,10.0,24.0,,30.0,MyFitnessPal Breakfast,,100001-Fri Jun 08 00:00:00 EDT 2018,0,470.0,14.0,32.5,2018-06-10 23:16:30.336,2018-06-10 23:16:30.336,15.5,19.9,3.2,4.0,MyFitnessPal Breakfast,1.0,,21.0,307.0,,,9wVta8KBzt,,8.1,0.0,com.myfitnesspal.android,23.0,,36e1a3a5-1937-483e-bbbe-a662150bd3e4,,
0.0,8.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Sat May 19 00:00:00 EDT 2018,0,340.0,20.0,18.0,2018-05-22 02:26:22.418,2018-05-22 02:26:22.418,0.0,28.0,0.0,8.0,MyFitnessPal Lunch,12.0,,40.0,360.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,32.0,,c169752b-ddcb-401e-9fa0-dfcfdafbd426,,
67.14354,4.391221,0.0,,14.912839,MyFitnessPal Snacks,,100005-Mon May 28 00:00:00 EDT 2018,0,2.8260894,1.0434792,10.421661,2018-05-31 01:48:38.944,2018-05-31 01:48:38.944,3.1304376,2.0869584,1.2173923,2.0869584,MyFitnessPal Snacks,0.5652179,,2.5217414,104.129654,,,9wVta8KBzt,,3.817338,0.0,com.myfitnesspal.android,1.9565234,,7857784d-6cd4-4a0c-9607-0f186719a15b,,
0.0,8.0,6.5,,30.0,MyFitnessPal Dinner,,100003-Sun Jun 03 00:00:00 EDT 2018,0,737.5,2.25,28.0,2018-06-06 03:20:03.519,2018-06-06 03:20:03.519,0.0,17.25,0.0,12.0,MyFitnessPal Dinner,5.25,,23.0,1565.0,,,9wVta8KBzt,,12.875,0.0,com.myfitnesspal.android,65.75,,c6fb38b3-8cc3-4644-829d-1a5a35733bf9,,
0.0,8.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Sun Aug 19 00:00:00 EDT 2018,0,340.0,20.0,18.0,2018-08-21 22:16:22.066,2018-08-21 22:16:22.066,0.0,28.0,0.0,8.0,MyFitnessPal Lunch,12.0,,40.0,360.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,32.0,,dbb62124-8f06-4b89-a30b-ccd2a158da48,,
310.0,25.0,25.0,,40.0,MyFitnessPal Snacks,,100005-Wed May 30 00:00:00 EDT 2018,0,565.0,34.0,15.0,2018-06-02 03:16:11.265,2018-06-02 03:16:11.265,0.0,41.0,0.0,31.0,MyFitnessPal Snacks,2.0,,61.0,365.0,,,9wVta8KBzt,,8.0,0.0,com.myfitnesspal.android,42.0,,0e864a14-4487-4414-ae77-4b25621c71c5,,
90.86188,12.020712,0.82536876,,55.0,MyFitnessPal Breakfast,,100001-Sun Jun 03 00:00:00 EDT 2018,0,430.0092,28.567493,33.502064,2018-06-06 03:20:03.452,2018-06-06 03:20:03.452,4.5004125,32.001175,1.7503188,11.013087,MyFitnessPal Breakfast,12.5,,43.073727,535.23376,,,9wVta8KBzt,,9.501006,0.0,com.myfitnesspal.android,42.06983,,f07ae9ff-ff0f-4c1f-a517-77e4fd06b461,,
0.0,8.0,0.0,,40.0,MyFitnessPal Breakfast,,100001-Sun Jun 17 00:00:00 EDT 2018,0,340.0,20.0,18.0,2018-06-20 01:43:08.373,2018-06-20 01:43:08.373,0.0,28.0,0.0,8.0,MyFitnessPal Breakfast,12.0,,40.0,360.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,32.0,,5a456d84-b376-44de-8de3-58b1aefa23b2,,
0.0,8.0,0.0,,40.0,MyFitnessPal Breakfast,,100001-Wed Aug 15 00:00:00 EDT 2018,0,490.0,40.0,25.0,2018-08-18 00:21:15.490,2018-08-18 00:21:15.490,0.0,30.0,0.0,14.0,MyFitnessPal Breakfast,13.0,,46.0,460.0,,,9wVta8KBzt,,8.0,0.0,com.myfitnesspal.android,53.0,,568d648f-bd20-45db-9ed2-c872d8b5828c,,
0.0,2.0,0.0,,10.0,MyFitnessPal Snacks,,100005-Sun Jun 24 00:00:00 EDT 2018,0,50.0,5.0,2.5,2018-06-27 00:50:45.614,2018-06-27 00:50:45.614,0.0,7.0,0.0,2.0,MyFitnessPal Snacks,21.0,,20.0,302.0,,,9wVta8KBzt,,2.0,0.0,com.myfitnesspal.android,27.0,,3c433aa7-90f7-4dd7-a60e-77106df13f8b,,
0.0,248.0,28.0,,67.0,MyFitnessPal Breakfast,,100001-Thu May 10 00:00:00 EDT 2018,0,1035.0,20.0,47.0,2018-05-13 00:55:27.572,2018-05-13 00:55:27.572,0.0,26.0,0.0,20.0,MyFitnessPal Breakfast,7.0,,60.0,645.0,,,9wVta8KBzt,,19.0,0.0,com.myfitnesspal.android,31.0,,808e284c-22cc-4139-9f60-f497198415ba,,
1533.8,334.64,94.0,,39.0,MyFitnessPal Snacks,,100005-Wed Jun 13 00:00:00 EDT 2018,0,614.6,55.8,23.94,2018-06-16 03:01:29.621,2018-06-16 03:01:29.621,3.1098,65.4,3.8588,87.44444,MyFitnessPal Snacks,15.08,,92.72,706.5,,,9wVta8KBzt,,12.1294,0.0,com.myfitnesspal.android,121.366,,d4a89093-54c2-4ff4-bc36-52659d86c6a1,,
0.0,8.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Thu Jul 26 00:00:00 EDT 2018,0,380.0,20.0,10.0,2018-07-29 00:21:45.146,2018-07-29 00:21:45.146,0.0,24.0,0.0,0.0,MyFitnessPal Lunch,20.0,,60.0,320.0,,,9wVta8KBzt,,6.0,0.0,com.myfitnesspal.android,52.0,,1cea3a22-dd22-4b7d-97cc-1ac8c710894f,,
760.0,0.0,0.0,,0.0,MyFitnessPal Snacks,,100005-Sun Jul 22 00:00:00 EDT 2018,0,1216.0,16.0,22.5,2018-07-25 00:55:57.543,2018-07-25 00:55:57.543,0.0,40.6,0.0,30.0,MyFitnessPal Snacks,0.0,,11.0,685.0,,,9wVta8KBzt,,0.0,0.0,com.myfitnesspal.android,55.6,,7cce695a-4471-4ce3-b334-04e69e21505c,,
0.0,6.0,4.0,,30.0,MyFitnessPal Snacks,,100005-Tue Apr 24 00:00:00 EDT 2018,0,500.0,0.0,21.0,2018-04-26 19:02:11.135,2018-04-26 19:02:11.135,0.0,8.0,0.0,0.0,MyFitnessPal Snacks,0.0,,20.0,230.0,,,9wVta8KBzt,,6.0,0.0,com.myfitnesspal.android,3.0,,a0217871-eb9f-4093-a342-6235c9fbfb12,,
0.0,8.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Mon Aug 06 00:00:00 EDT 2018,0,490.0,40.0,25.0,2018-08-09 02:20:54.143,2018-08-09 02:20:54.143,0.0,30.0,0.0,14.0,MyFitnessPal Lunch,13.0,,46.0,460.0,,,9wVta8KBzt,,8.0,0.0,com.myfitnesspal.android,53.0,,1bd3c555-7410-4b52-891a-3d59e371623f,,
0.0,8.0,0.0,,40.0,MyFitnessPal Breakfast,,100001-Wed Aug 08 00:00:00 EDT 2018,0,490.0,40.0,25.0,2018-08-11 02:12:15.614,2018-08-11 02:12:15.614,0.0,30.0,0.0,14.0,MyFitnessPal Breakfast,13.0,,46.0,460.0,,,9wVta8KBzt,,8.0,0.0,com.myfitnesspal.android,53.0,,ba4e0085-b829-479f-af1f-61afbe9a2a84,,
0.0,12.0,0.0,,40.0,MyFitnessPal Snacks,,100005-Sat Aug 18 00:00:00 EDT 2018,0,695.0,35.0,29.0,2018-08-20 20:40:10.761,2018-08-20 20:40:10.761,0.0,30.5,0.0,15.0,MyFitnessPal Snacks,13.0,,47.0,685.0,,,9wVta8KBzt,,10.75,0.0,com.myfitnesspal.android,59.0,,0a6d1719-4ec8-4729-bb57-775f813315d6,,
474.0,65.0,44.0,,30.0,MyFitnessPal Dinner,,100003-Sun Jul 22 00:00:00 EDT 2018,0,779.0,6.0,34.5,2018-07-25 00:55:57.603,2018-07-25 00:55:57.603,0.0,19.0,0.0,16.0,MyFitnessPal Dinner,8.0,,17.0,479.0,,,9wVta8KBzt,,8.5,0.0,com.myfitnesspal.android,18.0,,e9a3751a-7f55-4267-be6e-7e3596954746,,
180.0,0.0,0.0,,2.0,MyFitnessPal Lunch,,100002-Thu Apr 26 00:00:00 EDT 2018,0,170.0,15.0,21.0,2018-04-29 01:44:29.121,2018-04-29 01:44:29.121,0.0,8.6,0.0,6.0,MyFitnessPal Lunch,2.0,,18.0,335.0,,,9wVta8KBzt,,5.0,1.0,com.myfitnesspal.android,21.6,,8530557b-4fe7-44fa-b2ef-f9e1830b0093,,
0.0,0.0,0.0,,0.0,MyFitnessPal Snacks,,100005-Fri Aug 03 00:00:00 EDT 2018,0,240.0,31.0,17.0,2018-08-06 03:39:29.649,2018-08-06 03:39:29.649,0.0,3.0,0.0,10.0,MyFitnessPal Snacks,2.0,,10.0,230.0,,,9wVta8KBzt,,13.0,0.0,com.myfitnesspal.android,36.0,,e908dadb-215f-4264-bf1d-038227b2a466,,
0.0,0.0,0.0,,0.0,MyFitnessPal Snacks,,100005-Sun Aug 19 00:00:00 EDT 2018,0,210.0,2.0,14.0,2018-08-21 22:16:22.099,2018-08-21 22:16:22.099,0.0,2.0,0.0,16.0,MyFitnessPal Snacks,22.0,,0.0,900.0,,,9wVta8KBzt,,6.0,0.0,com.myfitnesspal.android,40.0,,71bdaea3-d1df-4ac9-89d0-7e7f6ac126de,,
366.87207,37.334606,27.502504,,24.06254,MyFitnessPal Snacks,,100005-Fri May 11 00:00:00 EDT 2018,0,618.0699,19.711872,32.293198,2018-05-14 00:25:26.776,2018-05-14 00:25:26.776,1.7500005,41.793182,1.876256,42.753803,MyFitnessPal Snacks,6.152791,,88.95935,566.5238,,,9wVta8KBzt,,13.521099,0.0,com.myfitnesspal.android,30.81654,,4dc796aa-de7a-4162-9903-17857e244fd7,,
0.0,15.0,0.0,,82.0,MyFitnessPal Snacks,,100005-Thu Jun 28 00:00:00 EDT 2018,0,710.0,15.0,43.0,2018-07-01 02:22:12.614,2018-07-01 02:22:12.614,0.0,21.0,0.0,7.0,MyFitnessPal Snacks,0.0,,55.0,540.0,,,9wVta8KBzt,,22.0,0.0,com.myfitnesspal.android,25.0,,428ec137-08eb-431f-b1d1-ace93692b4fe,,
0.0,8.0,0.0,,42.0,MyFitnessPal Lunch,,100002-Tue Jun 12 00:00:00 EDT 2018,0,410.0,35.0,25.0,2018-06-15 01:40:19.918,2018-06-15 01:40:19.918,0.0,29.0,0.0,13.0,MyFitnessPal Lunch,12.0,,45.0,460.0,,,9wVta8KBzt,,8.0,0.0,com.myfitnesspal.android,49.0,,341e9ea6-6e34-4534-8539-e9d5cdf0d8dd,,
767.0,10.0,24.0,,30.0,MyFitnessPal Breakfast,,100001-Fri May 18 00:00:00 EDT 2018,0,305.0,16.0,38.0,2018-05-21 02:59:48.149,2018-05-21 02:59:48.149,14.0,13.9,2.7,10.0,MyFitnessPal Breakfast,1.0,,27.0,327.0,,,9wVta8KBzt,,8.6,0.0,com.myfitnesspal.android,21.0,,046a4ee2-9ace-4beb-837c-13d4ae7014f4,,
168.02875,15.313437,2.064375,,50.0,MyFitnessPal Lunch,,100002-Sat May 26 00:00:00 EDT 2018,0,561.23975,17.315138,27.1105,2018-05-29 02:59:02.317,2018-05-29 02:59:02.317,2.15625,31.594875,4.1571875,10.065337,MyFitnessPal Lunch,11.020838,,45.87575,461.58002,,,9wVta8KBzt,,11.984562,0.0,com.myfitnesspal.android,35.8155,,0596445f-591e-449f-afcd-aeefe0970329,,
0.0,6.0,0.0,,30.0,MyFitnessPal Lunch,,100002-Sat Jun 02 00:00:00 EDT 2018,0,1610.0,24.0,24.0,2018-06-05 03:22:30.874,2018-06-05 03:22:30.874,9.0,67.0,3.0,0.0,MyFitnessPal Lunch,10.0,,20.0,640.0,,,9wVta8KBzt,,5.0,0.0,com.myfitnesspal.android,61.0,,a73276c2-2503-4a66-9c46-929da02c09ef,,
0.0,8.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Sat Apr 28 00:00:00 EDT 2018,0,380.0,20.0,10.0,2018-05-01 01:32:43.703,2018-05-01 01:32:43.703,0.0,24.0,0.0,0.0,MyFitnessPal Lunch,20.0,,60.0,320.0,,,9wVta8KBzt,,6.0,0.0,com.myfitnesspal.android,52.0,,31ac405f-f26a-40ce-bcfd-91c366fb484c,,
0.0,8.0,6.0,,30.0,MyFitnessPal Breakfast,,100001-Sat Aug 04 00:00:00 EDT 2018,0,520.0,1.0,15.0,2018-08-07 02:44:45.456,2018-08-07 02:44:45.456,0.0,11.0,0.0,10.0,MyFitnessPal Breakfast,0.0,,22.0,1240.0,,,9wVta8KBzt,,8.0,0.0,com.myfitnesspal.android,29.0,,4402f1c9-9909-40b6-887f-b11f0d041ec9,,
474.0,65.0,44.0,,30.0,MyFitnessPal Lunch,,100002-Mon Jul 09 00:00:00 EDT 2018,0,779.0,6.0,34.5,2018-07-12 00:20:54.631,2018-07-12 00:20:54.631,0.0,19.0,0.0,16.0,MyFitnessPal Lunch,8.0,,17.0,479.0,,,9wVta8KBzt,,8.5,0.0,com.myfitnesspal.android,18.0,,04e4f869-8d0b-4f5e-925c-4fd9b6b56085,,
0.0,8.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Sat Aug 04 00:00:00 EDT 2018,0,490.0,40.0,25.0,2018-08-07 02:44:45.490,2018-08-07 02:44:45.490,0.0,30.0,0.0,14.0,MyFitnessPal Lunch,13.0,,46.0,460.0,,,9wVta8KBzt,,8.0,0.0,com.myfitnesspal.android,53.0,,00bb2ca6-1336-4364-8f8f-4daf646faacb,,
528.408,11.09716,2.0,,30.53,MyFitnessPal Breakfast,,100001-Sun Aug 19 00:00:00 EDT 2018,0,1286.792,17.0,27.01762,2018-08-21 22:16:22.019,2018-08-21 22:16:22.019,4.984982,6.1207,0.932106,17.015778,MyFitnessPal Breakfast,5.50852,,12.3408,325.907,,,9wVta8KBzt,,13.544256,0.0,com.myfitnesspal.android,61.00852,,2557e3c1-3352-42b5-8386-2e0cae260e94,,
0.0,2.0,6.0,,25.0,MyFitnessPal Snacks,,100005-Tue May 01 00:00:00 EDT 2018,0,50.0,7.0,13.5,2018-05-03 21:22:39.619,2018-05-03 21:22:39.619,0.0,12.0,0.0,12.0,MyFitnessPal Snacks,12.0,,20.0,250.0,,,9wVta8KBzt,,5.0,0.0,com.myfitnesspal.android,23.0,,d9234480-3a0d-4e48-b667-63b0665b151c,,
0.0,0.0,0.0,,2.0,MyFitnessPal Snacks,,100005-Fri Jun 15 00:00:00 EDT 2018,0,70.0,10.0,28.0,2018-06-18 00:10:54.201,2018-06-18 00:10:54.201,0.0,20.0,0.0,0.0,MyFitnessPal Snacks,0.0,,10.0,510.0,,,9wVta8KBzt,,4.0,0.0,com.myfitnesspal.android,45.0,,9c3e54a3-d7a7-4d18-8c0b-28e9cb988fa0,,
474.0,65.0,44.0,,30.0,MyFitnessPal Breakfast,,100001-Mon May 07 00:00:00 EDT 2018,0,779.0,6.0,34.5,2018-05-10 02:51:49.977,2018-05-10 02:51:49.977,0.0,19.0,0.0,16.0,MyFitnessPal Breakfast,8.0,,17.0,539.0,,,9wVta8KBzt,,8.5,0.0,com.myfitnesspal.android,18.0,,0a8bf700-b138-49a5-b152-9618421b14c9,,
0.0,10.0,0.0,,50.0,MyFitnessPal Lunch,,100002-Thu Jun 07 00:00:00 EDT 2018,0,570.0,25.0,20.5,2018-06-09 20:11:20.146,2018-06-09 20:11:20.146,0.0,39.0,0.0,10.0,MyFitnessPal Lunch,22.0,,100.0,490.0,,,9wVta8KBzt,,10.0,0.0,com.myfitnesspal.android,56.0,,ddcf0051-bae1-4bf9-935a-d05d9db3512c,,
