com.samsung.shealth.report,6242001,3
timezone,start_date,update_time,create_time,type,is_empty,version,deviceuuid,content,pkg_name,datauuid,compressed_content
America/New_York,1475985600000,2016-10-16 19:43:59.090,2016-10-16 19:42:47.161,0,,1,Sg8DVB0xC3,X,com.sec.android.app.shealth,1afb9bf6-90d2-4af4-8918-738c9c979b61,1afb9bf6-90d2-4af4-8918-738c9c979b61.compressed_content.json,
America/New_York,1460260800000,2017-04-11 04:07:22.880,2016-11-18 16:06:53.068,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,f9b17352-b0b7-4226-9e06-11390cd4e5ec,f9b17352-b0b7-4226-9e06-11390cd4e5ec.compressed_content.json,
America/New_York,1472961600000,2021-08-24 23:55:11.235,2020-10-19 22:34:22.613,0,0,1,KwIsSebkfa,X,com.sec.android.app.shealth,06a1183d-0559-43cc-96b6-58e31b7ad128,06a1183d-0559-43cc-96b6-58e31b7ad128.compressed_content.json,
America/New_York,1472961600000,2022-04-05 20:38:08.154,2021-08-25 22:18:39.890,0,0,1,yEjG51P5jF,X,com.sec.android.app.shealth,456d228d-0eab-40fe-9fab-0fe8dd036e8d,456d228d-0eab-40fe-9fab-0fe8dd036e8d.compressed_content.json,
America/New_York,1480827600000,2016-12-11 19:52:38.234,2016-12-11 19:51:25.196,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,05756e14-051f-4447-90df-05a2bd3ef1cf,05756e14-051f-4447-90df-05a2bd3ef1cf.compressed_content.json,
America/New_York,1627790400000,2021-08-10 17:33:07.250,2021-08-10 17:33:05.697,0,0,2,KwIsSebkfa,X,com.sec.android.app.shealth,b0734e50-9323-4b13-96b2-cc6fa7fa35cf,b0734e50-9323-4b13-96b2-cc6fa7fa35cf.compressed_content.json,
America/New_York,1515906000000,2018-01-22 19:20:22.226,2018-01-21 18:27:13.290,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,413efcf9-4078-4934-8a48-1e65eac4db70,413efcf9-4078-4934-8a48-1e65eac4db70.compressed_content.json,
America/New_York,1478404800000,2017-04-11 04:07:17.877,2016-11-13 19:44:14.489,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,ed266f07-c0b4-40c4-8f93-05eba232803c,ed266f07-c0b4-40c4-8f93-05eba232803c.compressed_content.json,
America/New_York,1477195200000,2018-07-27 16:01:30.839,2018-04-17 13:23:57.913,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,cd5b0950-0eb3-4864-b107-0ca2dd858b43,cd5b0950-0eb3-4864-b107-0ca2dd858b43.compressed_content.json,
America/New_York,1524369600000,2018-04-29 17:28:10.176,2018-04-29 17:27:02.449,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,b78bfa12-9c93-4937-9ff3-0ae585e98cb4,b78bfa12-9c93-4937-9ff3-0ae585e98cb4.compressed_content.json,
America/New_York,1557633600000,2019-05-25 17:56:21.398,2019-05-19 17:50:51.137,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,e9e44cf9-a292-4307-bcd2-1e0e601c7ea9,e9e44cf9-a292-4307-bcd2-1e0e601c7ea9.compressed_content.json,
America/New_York,1508040000000,2017-10-22 17:28:10.525,2017-10-22 17:27:11.432,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,a5ef800a-0d42-4697-9b5c-f93e4bba766a,a5ef800a-0d42-4697-9b5c-f93e4bba766a.compressed_content.json,
America/New_York,1495339200000,2017-06-02 19:51:18.432,2017-05-28 19:53:02.703,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,5b25a1dd-7dd0-46c4-811a-f18d34856384,5b25a1dd-7dd0-46c4-811a-f18d34856384.compressed_content.json,
America/New_York,1459051200000,2018-03-14 16:00:41.059,2017-09-06 22:02:37.458,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,29bce6af-5df1-4eb5-92df-9b0ebdebdb0c,29bce6af-5df1-4eb5-92df-9b0ebdebdb0c.compressed_content.json,
America/New_York,1468123200000,2017-04-11 04:07:20.998,2016-11-18 16:06:52.434,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,ea9cf9ae-3079-4dac-b73d-9ec57230b066,ea9cf9ae-3079-4dac-b73d-9ec57230b066.compressed_content.json,
America/Los_Angeles,1477810800000,2016-11-18 16:06:51.576,2016-11-06 22:44:07.987,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,96066717-1a13-4fca-b64c-ea96af4e382f,96066717-1a13-4fca-b64c-ea96af4e382f.compressed_content.json,
America/New_York,1477800000000,2019-02-27 15:42:29.898,2018-09-12 14:37:10.513,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,8970bc7e-70fb-4d44-833d-f8f413424260,8970bc7e-70fb-4d44-833d-f8f413424260.compressed_content.json,
America/New_York,1463284800000,2016-05-22 17:19:15.973,2016-05-22 17:19:14.622,0,,1,OBFuvbOf82,X,com.sec.android.app.shealth,44f02a98-5385-484e-b3b8-38e0aefdd0c0,44f02a98-5385-484e-b3b8-38e0aefdd0c0.compressed_content.json,
America/New_York,1537675200000,2018-10-06 17:14:36.003,2018-09-30 17:14:34.219,0,0,2,Mz5pMh3q+T,X,com.sec.android.app.shealth,f53f9dd7-6996-4681-890c-1cce3e5f7820,f53f9dd7-6996-4681-890c-1cce3e5f7820.compressed_content.json,
America/New_York,1550984400000,2019-03-09 17:31:25.204,2019-03-07 18:59:10.767,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,bc0a81cd-ea2a-43b3-81fb-8cd52fc2d59e,bc0a81cd-ea2a-43b3-81fb-8cd52fc2d59e.compressed_content.json,
America/New_York,1595131200000,2020-07-27 17:29:24.946,2020-07-26 17:28:39.375,0,0,2,cfxbbbfj2r,X,com.sec.android.app.shealth,f4381113-8d12-4a56-a895-825e020f8253,f4381113-8d12-4a56-a895-825e020f8253.compressed_content.json,
America/New_York,1464494400000,2016-06-05 17:18:03.156,2016-06-05 17:17:53.875,0,,1,OBFuvbOf82,X,com.sec.android.app.shealth,11614e39-b7f0-428c-8033-417fa1119be2,11614e39-b7f0-428c-8033-417fa1119be2.compressed_content.json,
America/New_York,1465704000000,2018-07-27 16:01:33.339,2018-04-17 13:24:03.631,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,b5c980c1-23dc-4ea6-8592-5bd83752ec70,b5c980c1-23dc-4ea6-8592-5bd83752ec70.compressed_content.json,
America/New_York,1460260800000,2019-07-22 16:18:13.372,2019-03-06 18:49:21.072,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,43a6aac6-af54-41ed-9301-7ba00204b96f,43a6aac6-af54-41ed-9301-7ba00204b96f.compressed_content.json,
America/New_York,1555214400000,2019-04-27 17:50:51.787,2019-04-21 18:00:52.451,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,fdcf1f4b-4013-4869-b363-739d5bfacad9,fdcf1f4b-4013-4869-b363-739d5bfacad9.compressed_content.json,
America/New_York,1491710400000,2017-04-17 18:44:02.056,2017-04-16 18:44:43.959,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,eee32ddc-4642-49f6-8d11-5c3c5905ba39,eee32ddc-4642-49f6-8d11-5c3c5905ba39.compressed_content.json,
America/New_York,1457845200000,2018-03-14 16:00:41.382,2017-09-06 22:02:37.855,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,6f47366d-2a3d-4def-9647-68455fc8150d,6f47366d-2a3d-4def-9647-68455fc8150d.compressed_content.json,
America/New_York,1517720400000,2018-02-11 18:28:08.423,2018-02-11 18:27:07.658,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,0b6abc97-71bf-4320-80bb-7aa236c166bf,0b6abc97-71bf-4320-80bb-7aa236c166bf.compressed_content.json,
America/New_York,1471150800000,2019-07-22 16:18:12.489,2019-03-06 18:49:19.478,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,adbfef3c-bd97-4750-a0f1-20ad9b6f733b,adbfef3c-bd97-4750-a0f1-20ad9b6f733b.compressed_content.json,
America/New_York,1529812800000,2018-07-01 17:27:08.970,2018-07-01 17:27:02.780,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,09f4502f-d473-41fd-a286-92439a9d028a,09f4502f-d473-41fd-a286-92439a9d028a.compressed_content.json,
America/New_York,1462075200000,2016-05-08 17:09:18.143,2016-05-08 17:09:16.383,0,,1,OBFuvbOf82,X,com.sec.android.app.shealth,99bfd32a-936e-4602-aced-6ad90db2432b,99bfd32a-936e-4602-aced-6ad90db2432b.compressed_content.json,
America/New_York,1525579200000,2018-05-13 17:28:46.385,2018-05-13 17:27:40.786,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,02ca72c8-b3f9-45cd-8b71-501a0c44cbdc,02ca72c8-b3f9-45cd-8b71-501a0c44cbdc.compressed_content.json,
America/New_York,1474171200000,2017-08-24 22:48:41.981,2017-04-19 17:25:55.309,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,5daba648-4e84-4206-9504-5c9aca5f1de7,5daba648-4e84-4206-9504-5c9aca5f1de7.compressed_content.json,
America/New_York,1457240400000,2018-07-27 16:01:35.469,2018-04-17 13:24:07.601,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,36045648-cc0b-4247-9e21-0d5eacd0a349,36045648-cc0b-4247-9e21-0d5eacd0a349.compressed_content.json,
America/New_York,1514696400000,2018-01-07 18:28:35.141,2018-01-07 18:27:04.377,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,5d1486b8-863f-4be2-af88-4ce36971a960,5d1486b8-863f-4be2-af88-4ce36971a960.compressed_content.json,
America/New_York,1477195200000,2019-07-22 16:18:11.814,2019-03-06 18:49:18.620,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,0f6fc961-2876-451e-a5a5-d32b4736d440,0f6fc961-2876-451e-a5a5-d32b4736d440.compressed_content.json,
America/New_York,1541304000000,2018-11-17 18:15:27.829,2018-11-11 18:14:22.343,0,0,2,Mz5pMh3q+T,X,com.sec.android.app.shealth,0e3fef86-81e0-4ca7-8c69-2fe7d02c9e0c,0e3fef86-81e0-4ca7-8c69-2fe7d02c9e0c.compressed_content.json,
America/New_York,1475985600000,2018-07-27 16:01:31.016,2018-04-17 13:23:58.499,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,bac9d03a-2820-4f60-8524-967b9b5ac1af,bac9d03a-2820-4f60-8524-967b9b5ac1af.compressed_content.json,
America/New_York,1467518400000,2019-07-22 16:18:12.833,2019-03-06 18:49:20.210,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,dae8c176-a9e4-450b-b9be-f99f0b80be3d,dae8c176-a9e4-450b-b9be-f99f0b80be3d.compressed_content.json,
America/New_York,1473566400000,2017-04-11 04:07:20.505,2016-11-18 16:06:51.926,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,4b18c2e9-3e4c-4bca-a9db-612d4d89d127,4b18c2e9-3e4c-4bca-a9db-612d4d89d127.compressed_content.json,
America/New_York,1491105600000,2017-04-12 18:44:01.656,2017-04-09 18:44:03.366,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,db8bfc87-a6b5-469b-93f7-4809ed35edc7,db8bfc87-a6b5-469b-93f7-4809ed35edc7.compressed_content.json,
America/New_York,1667102400000,2022-11-06 18:29:37.606,2022-11-06 18:29:37.606,0,0,2,rmpFWNZh7F,X,com.sec.android.app.shealth,290aefb3-07d1-438c-8b63-65ad888728a8,290aefb3-07d1-438c-8b63-65ad888728a8.compressed_content.json,
America/New_York,1564891200000,2019-08-17 17:51:01.992,2019-08-11 17:51:56.765,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,fa953080-e99b-41ad-ae27-a0359859be09,fa953080-e99b-41ad-ae27-a0359859be09.compressed_content.json,
America/New_York,1458446400000,2021-08-24 23:55:12.870,2020-10-19 22:34:23.301,0,0,1,KwIsSebkfa,X,com.sec.android.app.shealth,292d84db-f518-43d4-a49a-454f64a284cd,292d84db-f518-43d4-a49a-454f64a284cd.compressed_content.json,
America/New_York,1511672400000,2017-12-03 18:28:36.946,2017-12-03 18:27:15.301,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,b67137a8-c4f9-4459-b597-e465e6493a2c,b67137a8-c4f9-4459-b597-e465e6493a2c.compressed_content.json,
America/New_York,1472356800000,2016-09-09 19:58:23.386,2016-09-04 19:56:58.765,0,,1,J9OOjwOhpg,X,com.sec.android.app.shealth,6370d9c5-6c87-4b3f-ac77-1381179f0ec6,6370d9c5-6c87-4b3f-ac77-1381179f0ec6.compressed_content.json,
America/New_York,1549170000000,2019-02-16 18:24:41.545,2019-02-10 18:14:19.821,0,0,2,Mz5pMh3q+T,X,com.sec.android.app.shealth,b3b08ba2-1f28-4a90-8b25-fe7761517bd8,b3b08ba2-1f28-4a90-8b25-fe7761517bd8.compressed_content.json,
America/New_York,1461470400000,2018-03-14 16:00:40.611,2017-09-06 22:02:36.650,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,a17f8fba-f03a-40f3-aafb-07cc1b8e6d8f,a17f8fba-f03a-40f3-aafb-07cc1b8e6d8f.compressed_content.json,
America/New_York,1491710400000,2017-04-20 19:52:01.647,2017-04-19 19:52:24.558,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,fc433b29-dc75-496e-82d2-2bfa1b5b3560,fc433b29-dc75-496e-82d2-2bfa1b5b3560.compressed_content.json,
America/New_York,1523160000000,2018-04-15 17:29:04.274,2018-04-15 17:26:53.104,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,0ecdf060-a43e-4949-a620-2bcf2c9b0b67,0ecdf060-a43e-4949-a620-2bcf2c9b0b67.compressed_content.json,
America/New_York,1546146000000,2019-01-12 18:15:38.775,2019-01-06 18:15:48.301,0,0,2,Mz5pMh3q+T,X,com.sec.android.app.shealth,fbac531c-f2af-46ab-b135-b8f59e118f5c,fbac531c-f2af-46ab-b135-b8f59e118f5c.compressed_content.json,
America/New_York,1462075200000,2017-08-24 22:48:43.479,2017-04-19 17:25:55.736,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,7b885af4-546e-40c9-93df-f701675f9f8b,7b885af4-546e-40c9-93df-f701675f9f8b.compressed_content.json,
America/New_York,1471150800000,2019-02-27 15:42:30.890,2018-09-12 14:37:11.623,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,e1f3f4f0-4912-4943-b04c-c18e63c4949a,e1f3f4f0-4912-4943-b04c-c18e63c4949a.compressed_content.json,
America/New_York,1466913600000,2018-03-14 16:00:39.365,2017-09-06 22:02:34.908,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,88aff319-910d-4027-9e13-3c582f5639eb,88aff319-910d-4027-9e13-3c582f5639eb.compressed_content.json,
America/New_York,1463284800000,2019-07-22 16:18:13.136,2019-03-06 18:49:20.668,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,0d627e42-16c9-4c0a-8b89-685d84825204,0d627e42-16c9-4c0a-8b89-685d84825204.compressed_content.json,
America/New_York,1465704000000,2017-08-24 22:48:43.063,2017-04-19 17:25:55.632,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,abfc3514-80a6-4645-99eb-634fd5acf649,abfc3514-80a6-4645-99eb-634fd5acf649.compressed_content.json,
America/New_York,1471147200000,2017-08-24 22:48:42.386,2017-04-19 17:25:55.448,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,258cbcea-304a-4df2-bbb9-f9b691d4373a,258cbcea-304a-4df2-bbb9-f9b691d4373a.compressed_content.json,
America/New_York,1477800000000,2016-11-10 22:32:25.036,2016-11-07 21:23:22.650,0,,1,Sg8DVB0xC3,X,com.sec.android.app.shealth,6c5dc72c-5c9f-4721-912b-06a3b0399223,6c5dc72c-5c9f-4721-912b-06a3b0399223.compressed_content.json,
America/New_York,1477800000000,2017-04-11 04:07:17.937,2016-11-18 16:06:51.630,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,643e8aaa-0dcd-45ec-aff8-9b7d74a44994,643e8aaa-0dcd-45ec-aff8-9b7d74a44994.compressed_content.json,
America/New_York,1466913600000,2017-08-24 22:48:42.955,2017-04-19 17:25:55.592,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,febcf5af-c471-4815-b634-b74799b118ed,febcf5af-c471-4815-b634-b74799b118ed.compressed_content.json,
America/New_York,1475380800000,2017-04-11 04:07:20.042,2016-11-18 16:06:51.799,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,b78ebafd-bfe3-4ffc-8a4a-b6dda11da68e,b78ebafd-bfe3-4ffc-8a4a-b6dda11da68e.compressed_content.json,
America/New_York,1460260800000,2018-03-14 16:00:40.767,2017-09-06 22:02:37.056,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,22497174-549a-41c1-9893-518cf255a613,22497174-549a-41c1-9893-518cf255a613.compressed_content.json,
America/New_York,1474171200000,2018-07-27 16:01:31.287,2018-04-17 13:23:58.971,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,65e94d4e-254b-4175-9fa8-686bf3abf2a6,65e94d4e-254b-4175-9fa8-686bf3abf2a6.compressed_content.json,
America/New_York,1579410000000,2020-01-26 18:28:29.570,2020-01-26 18:28:28.409,0,0,2,cfxbbbfj2r,X,com.sec.android.app.shealth,2b04c815-309c-4625-a011-e600a8866c40,2b04c815-309c-4625-a011-e600a8866c40.compressed_content.json,
America/New_York,1470542400000,2017-04-11 04:07:20.806,2016-11-18 16:06:52.234,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,63ef00a9-d189-4d54-aadf-afa0c33b307d,63ef00a9-d189-4d54-aadf-afa0c33b307d.compressed_content.json,
America/New_York,1473566400000,2019-07-22 16:18:12.246,2019-03-06 18:49:19.119,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,2221b6c8-70cd-42be-8b85-6c241c9aa406,2221b6c8-70cd-42be-8b85-6c241c9aa406.compressed_content.json,
America/New_York,1492920000000,2017-04-30 19:53:16.942,2017-04-30 19:50:56.514,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,2592e1b8-2a99-442f-9baf-5b026af68ac2,2592e1b8-2a99-442f-9baf-5b026af68ac2.compressed_content.json,
America/New_York,1530417600000,2018-07-08 17:27:04.993,2018-07-08 17:27:02.858,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,31e52cd0-7fb8-4b9f-9b72-ce26524e8e10,31e52cd0-7fb8-4b9f-9b72-ce26524e8e10.compressed_content.json,
America/New_York,1479013200000,2016-11-20 19:43:44.615,2016-11-20 19:43:44.273,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,c3060732-c2cc-4653-b0c6-8631e083abe6,c3060732-c2cc-4653-b0c6-8631e083abe6.compressed_content.json,
America/New_York,1458446400000,2018-03-14 16:00:41.121,2017-09-06 22:02:37.596,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,ba029007-85c0-4d2f-9e86-35e644a27fa5,ba029007-85c0-4d2f-9e86-35e644a27fa5.compressed_content.json,
America/New_York,1468123200000,2019-07-22 16:18:12.777,2019-03-06 18:49:20.041,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,addda785-4b66-4a28-841c-6a7e4ea93def,addda785-4b66-4a28-841c-6a7e4ea93def.compressed_content.json,
America/New_York,1457240400000,2018-03-14 16:00:41.602,2017-09-06 22:02:38.080,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,c7aef5e5-9b4f-4475-afe9-0a807a7ec049,c7aef5e5-9b4f-4475-afe9-0a807a7ec049.compressed_content.json,
America/New_York,1477195200000,2016-10-30 19:43:49.228,2016-10-30 19:42:45.530,0,,1,Sg8DVB0xC3,X,com.sec.android.app.shealth,fc7d206f-e370-4b85-94aa-f84df29b50bc,fc7d206f-e370-4b85-94aa-f84df29b50bc.compressed_content.json,
America/New_York,1666497600000,2022-10-30 17:29:36.200,2022-10-30 17:29:36.200,0,0,2,rmpFWNZh7F,X,com.sec.android.app.shealth,97101801-0228-49d0-8a19-e93c1c4502c6,97101801-0228-49d0-8a19-e93c1c4502c6.compressed_content.json,
America/New_York,1469332800000,2021-08-24 23:55:11.810,2020-10-19 22:34:22.807,0,0,1,KwIsSebkfa,X,com.sec.android.app.shealth,5df868d1-eeb9-429f-a7ac-dff5bc2a5d56,5df868d1-eeb9-429f-a7ac-dff5bc2a5d56.compressed_content.json,
America/New_York,1463889600000,2016-05-29 17:20:39.049,2016-05-29 17:19:46.469,0,,1,OBFuvbOf82,X,com.sec.android.app.shealth,85e11791-7962-44b0-83c1-f4144ecc1d85,85e11791-7962-44b0-83c1-f4144ecc1d85.compressed_content.json,
America/New_York,1529208000000,2018-06-24 17:27:08.385,2018-06-24 17:27:05.880,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,a8599249-745a-4ca9-bd75-230692118786,a8599249-745a-4ca9-bd75-230692118786.compressed_content.json,
America/New_York,1469332800000,2017-04-11 04:07:20.907,2016-11-18 16:06:52.353,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,8de725d2-41cc-490e-9022-4061402fb541,8de725d2-41cc-490e-9022-4061402fb541.compressed_content.json,
America/New_York,1513486800000,2017-12-24 18:29:03.775,2017-12-24 18:27:18.200,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,7fa5bfec-3139-49a6-ab2d-b570efff5466,7fa5bfec-3139-49a6-ab2d-b570efff5466.compressed_content.json,
America/New_York,1472961600000,2017-08-24 22:48:42.179,2017-04-19 17:25:55.386,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,610b74b6-e0c6-4367-a7f4-aa5aac8cf061,610b74b6-e0c6-4367-a7f4-aa5aac8cf061.compressed_content.json,
America/New_York,1612674000000,2021-02-14 18:32:37.896,2021-02-14 18:32:37.078,0,0,2,KwIsSebkfa,X,com.sec.android.app.shealth,3e4677dc-c9e3-43d4-abb0-1b6e66a2810d,3e4677dc-c9e3-43d4-abb0-1b6e66a2810d.compressed_content.json,
America/New_York,1667102400000,2022-11-07 03:57:44.674,2022-11-07 03:57:44.674,0,0,2,YuzViL/pfO,X,com.sec.android.app.shealth,e304664a-c688-4b9f-bda4-cd69b498afcb,e304664a-c688-4b9f-bda4-cd69b498afcb.compressed_content.json,
America/New_York,1563681600000,2019-08-03 17:50:51.680,2019-07-28 17:51:00.836,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,65a6e7c4-75d1-43d1-9aaa-b0d12eedbbab,65a6e7c4-75d1-43d1-9aaa-b0d12eedbbab.compressed_content.json,
America/New_York,1468728000000,2017-04-11 04:07:20.952,2016-11-18 16:06:52.386,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,7f0aa5b6-99b4-4504-9d92-6b3b02c44f74,7f0aa5b6-99b4-4504-9d92-6b3b02c44f74.compressed_content.json,
America/New_York,1457845200000,2021-08-24 23:55:12.920,2020-10-19 22:34:23.328,0,0,1,KwIsSebkfa,X,com.sec.android.app.shealth,43e2e183-98b2-45dc-9b87-c03b93557bc2,43e2e183-98b2-45dc-9b87-c03b93557bc2.compressed_content.json,
America/New_York,1474171200000,2019-07-22 16:18:12.143,2019-03-06 18:49:19.053,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,3e8c44b8-da6a-498f-ac64-a3d86ac2abb7,3e8c44b8-da6a-498f-ac64-a3d86ac2abb7.compressed_content.json,
America/New_York,1458446400000,2022-04-05 20:38:09.251,2021-08-25 22:18:41.471,0,0,1,yEjG51P5jF,X,com.sec.android.app.shealth,84a80229-c744-4675-9767-0a281c41e77e,84a80229-c744-4675-9767-0a281c41e77e.compressed_content.json,
America/New_York,1481432400000,2016-12-20 19:44:48.484,2016-12-18 19:45:21.434,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,4d3a1ae3-d8eb-45d4-97e8-a04ea7f2dbac,4d3a1ae3-d8eb-45d4-97e8-a04ea7f2dbac.compressed_content.json,
America/New_York,1473566400000,2020-10-14 04:42:25.899,2019-08-27 05:18:57.671,0,0,1,cfxbbbfj2r,X,com.sec.android.app.shealth,f5fc872a-cd44-469d-8eb1-d8f84f598705,f5fc872a-cd44-469d-8eb1-d8f84f598705.compressed_content.json,
Asia/Amman,1560027600000,2019-06-20 10:51:03.915,2019-06-16 10:52:26.686,0,0,2,4V/TlqPcbG,X,com.sec.android.app.shealth,c1045a76-250a-4c04-83ba-50a83bbb5a43,c1045a76-250a-4c04-83ba-50a83bbb5a43.compressed_content.json,
America/New_York,1462680000000,2022-04-05 20:38:08.931,2021-08-25 22:18:41.120,0,0,1,yEjG51P5jF,X,com.sec.android.app.shealth,2832b108-791d-4ac0-91f9-224e9cf1d518,2832b108-791d-4ac0-91f9-224e9cf1d518.compressed_content.json,
America/New_York,1471147200000,2019-02-27 15:42:31.135,2018-09-12 14:37:11.721,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,18f2daa8-adf0-4d27-bc17-a92fb60153b0,18f2daa8-adf0-4d27-bc17-a92fb60153b0.compressed_content.json,
America/New_York,1486875600000,2017-02-19 19:45:36.281,2017-02-19 19:44:02.677,0,0,1,Q2GTsbBv8Q,X,com.sec.android.app.shealth,70386bac-eb5e-48d4-9778-4b9e54102ffb,70386bac-eb5e-48d4-9778-4b9e54102ffb.compressed_content.json,
America/New_York,1462680000000,2018-07-27 16:01:34.238,2018-04-17 13:24:04.896,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,bfbee820-890d-4cf0-ae31-d56d0f7f07b3,bfbee820-890d-4cf0-ae31-d56d0f7f07b3.compressed_content.json,
America/New_York,1471147200000,2018-03-14 16:00:38.102,2017-09-06 22:02:33.642,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,c4053e0a-8492-4b05-9941-beb9591dd672,c4053e0a-8492-4b05-9941-beb9591dd672.compressed_content.json,
America/New_York,1522555200000,2018-04-08 17:28:36.140,2018-04-08 17:27:16.975,0,0,1,9wVta8KBzt,X,com.sec.android.app.shealth,8852faa0-68ba-4ead-b32c-2bbf27b99494,8852faa0-68ba-4ead-b32c-2bbf27b99494.compressed_content.json,
America/New_York,1630814400000,2021-09-12 19:35:50.759,2021-09-12 19:35:49.099,0,0,2,yEjG51P5jF,X,com.sec.android.app.shealth,ba7e4a32-68a0-4077-b0fd-519c7b230b09,ba7e4a32-68a0-4077-b0fd-519c7b230b09.compressed_content.json,
America/New_York,1460865600000,2017-08-24 22:48:43.540,2017-04-19 17:25:55.758,0,0,1,lR4XsWsS9x,X,com.sec.android.app.shealth,e3d988b8-e44c-41da-a850-d1e87ef58957,e3d988b8-e44c-41da-a850-d1e87ef58957.compressed_content.json,
America/New_York,1459051200000,2019-02-27 15:42:32.792,2018-09-12 14:37:13.521,0,0,1,Mz5pMh3q+T,X,com.sec.android.app.shealth,965ffdf9-0c5f-402c-8e79-395789e1a667,965ffdf9-0c5f-402c-8e79-395789e1a667.compressed_content.json,
America/New_York,1468123200000,2018-03-14 16:00:39.102,2017-09-06 22:02:34.779,0,0,1,EHdtKydEi4,X,com.sec.android.app.shealth,2520f725-5007-4f5b-9621-432468ca1520,2520f725-5007-4f5b-9621-432468ca1520.compressed_content.json,
America/New_York,1464494400000,2019-07-22 16:18:13.068,2019-03-06 18:49:20.546,0,0,1,4V/TlqPcbG,X,com.sec.android.app.shealth,54cc2c7d-8b39-4606-8ce3-c884b31e248f,54cc2c7d-8b39-4606-8ce3-c884b31e248f.compressed_content.json,
