date,calories,carbs_g,observed_weight_lbs,glycogen_g,glycogen_correction_lbs,interpolated_weight_lbs,smoothed_weight_lbs,tdee,window_id
2016-06-15,2265,335,,529.1,-1.1317,178.84,177.71,2124.0,72
2016-06-16,1680,285,,556.2,-1.441,179.19,177.75,2124.0,72
2016-06-17,1879,295,,525.8,-0.7096,178.34,177.63,2124.0,72
2016-06-18,2110,326,,516.8,-0.996,178.55,177.56,2124.0,72
2016-06-19,2918,346,,542.0,-0.9233,178.47,177.55,2124.0,72
2016-06-20,2144,250,,572.7,-1.3006,179.08,177.78,2124.0,72
2016-06-21,2395,387,,507.8,-0.9189,178.7,177.78,2124.0,72
2016-06-22,2379,266,,563.1,-1.3858,179.25,177.86,2124.0,72
2016-06-23,2332,365,,514.9,-0.9013,178.84,177.94,2124.0,72
2016-06-24,1940,182,,566.0,-1.1048,179.1,177.99,2124.0,72
2016-06-25,3058,399,,451.7,-0.13,178.07,177.94,2124.0,72
2016-06-26,2359,335,,540.7,-1.2745,179.48,178.21,2124.0,72
