com.samsung.health.exercise,6060029,13
max_rpm,live_data,mean_rpm,distance,max_caloricburn_rate,additional,altitude_gain,deviceuuid,duration,update_time,datauuid,location_data,decline_distance,altitude_loss,mean_caloricburn_rate,incline_distance,max_altitude,max_cadence,create_time,time_offset,mean_speed,mean_heart_rate,custom,count_type,min_altitude,count,end_time,max_speed,exercise_type,start_time,max_power,pkg_name,mean_power,min_heart_rate,calorie,comment,max_heart_rate,mean_cadence,exercise_custom_type
,969a18f0-57a7-3bd0-5fb7-41310cbd6836.live_data.json,,1452.488,,,,PEzvKidhug,1413308,2017-11-02 02:54:07.978,969a18f0-57a7-3bd0-5fb7-41310cbd6836,969a18f0-57a7-3bd0-5fb7-41310cbd6836.location_data.json,,,,,,0.0,2017-11-02 02:54:07.978,UTC-0300,1.0314926,0.0,,,,,2017-11-02 02:53:06.211,1.2704135,1001,2017-11-02 02:29:32.903,,com.sec.android.app.shealth,,0.0,98.05,,0.0,0.0,
,768625cb-5547-fcd9-3641-edff5484e2e2.live_data.json,,464.474,,,,PEzvKidhug,674444,2017-01-21 23:03:44.171,768625cb-5547-fcd9-3641-edff5484e2e2,768625cb-5547-fcd9-3641-edff5484e2e2.location_data.json,,,,,,0.0,2017-01-21 23:03:44.171,UTC-0400,1.0974716,0.0,,,,,2017-01-21 23:02:42.790,1.2777778,1001,2017-01-21 22:51:28.346,,com.sec.android.app.shealth,,0.0,46.44,,0.0,0.0,
,a3af34d0-8394-48df-1b36-9f8f2c215ecb.live_data.json,,4432.14,,,,PEzvKidhug,3670979,2017-10-19 21:43:49.816,a3af34d0-8394-48df-1b36-9f8f2c215ecb,a3af34d0-8394-48df-1b36-9f8f2c215ecb.location_data.json,781.622,,,834.397,270.262,0.0,2017-10-19 21:43:45.100,UTC-0300,1.207717,142.0,,,240.494,,2017-10-19 21:43:44.727,1.653,1001,2017-10-19 20:41:13.318,,com.sec.android.app.shealth,,92.0,344.454,,197.0,0.0,
,f5b1e43e-623a-5e02-08c1-4e0f029dd141.live_data.json,,1090.571,,,,PEzvKidhug,1325730,2018-06-05 23:51:44.421,f5b1e43e-623a-5e02-08c1-4e0f029dd141,f5b1e43e-623a-5e02-08c1-4e0f029dd141.location_data.json,,,,,,0.0,2018-06-05 23:51:44.421,UTC-0300,1.0792898,0.0,,,,,2018-06-05 23:50:42.641,1.1944444,1001,2018-06-05 23:28:36.911,,com.sec.android.app.shealth,,0.0,72.4,,0.0,0.0,
,,,3.98799,,,,7FBCXSeqw+,2266697,2015-05-04 23:39:40.957,928cc530-d88d-7bf2-6e0a-40ebdc2f53bf,,,,,,0.0,,2014-06-21 21:41:12.243,UTC+0100,1.75938,157.0,,,0.0,,2014-06-21 22:18:58.940,3.366,1002,2014-06-21 21:41:12.243,,com.sec.android.app.shealth,,,316.28,,201.0,,
,383eaa8f-d321-d7f2-979a-df87e796930e.live_data.json,,3133.781,,,,ROm+XQMkto,3326000,2016-08-05 02:16:04.654,383eaa8f-d321-d7f2-979a-df87e796930e,383eaa8f-d321-d7f2-979a-df87e796930e.location_data.json,195.451,,,274.784,289.332,,2016-08-05 02:16:01.740,UTC-0300,0.943,134.0,,,261.067,,2016-08-05 02:16:01.647,1.291,1001,2016-08-05 01:10:51.818,,com.sec.android.app.shealth,,68.0,171.0,,190.0,,
,59a56272-7919-64d9-53d1-9d59df77d8de.live_data.json,,2407.632,,,,PEzvKidhug,1879779,2017-04-25 00:53:21.755,59a56272-7919-64d9-53d1-9d59df77d8de,59a56272-7919-64d9-53d1-9d59df77d8de.location_data.json,527.097,,,556.535,268.349,0.0,2017-04-25 00:53:17.505,UTC-0300,1.2808052,140.0,,,243.552,,2017-04-25 00:53:17.394,1.797,1001,2017-04-25 00:21:28.980,,com.sec.android.app.shealth,,114.0,217.868,,160.0,0.0,
,b87a02e9-c150-19ba-dec9-c522cb15aa8e.live_data.json,,2500.886,,,,PEzvKidhug,1887300,2017-10-27 19:44:38.224,b87a02e9-c150-19ba-dec9-c522cb15aa8e,b87a02e9-c150-19ba-dec9-c522cb15aa8e.location_data.json,424.489,,,500.776,269.636,0.0,2017-10-27 19:44:23.294,UTC-0300,1.3265822,109.0,,,241.979,,2017-10-27 19:44:23.045,1.587,1001,2017-10-27 19:12:44.457,,com.sec.android.app.shealth,,74.0,184.167,,203.0,0.0,
,ed716d58-f0ac-0366-b12f-7a200a61ea3f.live_data.json,,1289.996,,,,PEzvKidhug,1347981,2018-05-26 01:05:41.724,ed716d58-f0ac-0366-b12f-7a200a61ea3f,ed716d58-f0ac-0366-b12f-7a200a61ea3f.location_data.json,,,,,,0.0,2018-05-26 01:05:41.724,UTC-0300,1.0875319,0.0,,,,,2018-05-26 01:04:41.458,1.3333334,1001,2018-05-26 00:42:13.477,,com.sec.android.app.shealth,,0.0,83.61,,0.0,0.0,
,fc0dd7c9-d79c-a6e3-cebf-8ad7882839c0.live_data.json,,1225.77,,,,ROm+XQMkto,1078335,2016-11-04 16:36:50.826,fc0dd7c9-d79c-a6e3-cebf-8ad7882839c0,fc0dd7c9-d79c-a6e3-cebf-8ad7882839c0.location_data.json,0.0,,,0.0,,,2016-08-13 23:15:42.319,UTC-0300,1.3369371,0.0,,,,,2016-08-13 23:15:39.934,1.532509,1001,2016-08-13 22:57:41.599,,com.sec.android.app.shealth,,0.0,75.0,,0.0,,
,bfc86edc-dfc7-7bc6-fa5b-e48c2dff36ca.live_data.json,,793.238,,,,VkNqn5W6aG,332000,2015-11-19 02:54:32.324,bfc86edc-dfc7-7bc6-fa5b-e48c2dff36ca,bfc86edc-dfc7-7bc6-fa5b-e48c2dff36ca.location_data.json,,,,,303.934,,2015-06-09 17:11:16.916,UTC-0300,2.426,99.0,,,221.416,,2015-06-09 00:30:02.595,2.647,1002,2015-06-09 00:24:30.595,,com.sec.android.app.shealth,,10.0,71.181,,127.0,,
,bde9ac1e-c945-9131-7d84-30860bd15786.live_data.json,,3370.13,,,,VkNqn5W6aG,1367000,2015-11-19 02:54:31.993,bde9ac1e-c945-9131-7d84-30860bd15786,bde9ac1e-c945-9131-7d84-30860bd15786.location_data.json,,,,,260.212,,2015-05-30 00:27:47.255,UTC-0300,2.486,152.0,,,228.657,,2015-05-30 00:21:16.867,3.536,1002,2015-05-29 23:58:29.867,,com.sec.android.app.shealth,,90.0,282.186,,175.0,,
,107ff11c-d4d7-ad3a-7eb9-c9c47c8c2371.live_data.json,,1887.689,,,,PEzvKidhug,2182109,2017-10-21 23:34:32.729,107ff11c-d4d7-ad3a-7eb9-c9c47c8c2371,107ff11c-d4d7-ad3a-7eb9-c9c47c8c2371.location_data.json,,,,,,0.0,2017-10-21 23:34:32.729,UTC-0300,1.0074357,0.0,,,,,2017-10-21 23:33:30.870,1.2777778,1001,2017-10-21 22:57:08.761,,com.sec.android.app.shealth,,0.0,127.93,,0.0,0.0,
,11794fc6-4a83-ded6-e323-7f9184ef00bf.live_data.json,,1524.115,,,,PEzvKidhug,1230919,2017-10-30 20:34:20.960,11794fc6-4a83-ded6-e323-7f9184ef00bf,11794fc6-4a83-ded6-e323-7f9184ef00bf.location_data.json,100.018,,,103.28,262.729,0.0,2017-10-30 20:34:18.083,UTC-0300,1.2626776,100.0,,,255.053,,2017-10-30 20:34:17.819,1.567,1001,2017-10-30 20:13:39.030,,com.sec.android.app.shealth,,67.0,130.088,,145.0,0.0,
,5b96dcfc-db7a-64f6-f3cd-841140e9ff17.live_data.json,,2324.282,,,,PEzvKidhug,1940100,2017-06-05 00:19:04.204,5b96dcfc-db7a-64f6-f3cd-841140e9ff17,5b96dcfc-db7a-64f6-f3cd-841140e9ff17.location_data.json,363.511,,,458.67,297.739,0.0,2017-06-05 00:19:00.555,UTC-0300,1.1980218,137.0,,,260.547,,2017-06-05 00:19:00.244,2.5,1001,2017-06-04 23:36:02.702,,com.sec.android.app.shealth,,74.0,175.278,,170.0,0.0,
,5cc2a0ec-017a-3ee1-9fd0-5e01c54f6ce5.live_data.json,,1323.66,,,,ROm+XQMkto,1087017,2016-05-23 21:44:05.748,5cc2a0ec-017a-3ee1-9fd0-5e01c54f6ce5,5cc2a0ec-017a-3ee1-9fd0-5e01c54f6ce5.location_data.json,0.0,,,0.0,,,2016-05-23 20:31:36.066,UTC-0300,1.3958418,0.0,,,,,2016-05-23 20:31:35.949,1.4593073,1001,2016-05-23 20:13:28.932,,com.sec.android.app.shealth,,0.0,78.0,,0.0,,
,9f82e084-e5db-7e93-b3f0-cea881393771.live_data.json,,,,,,PEzvKidhug,1728179,2016-12-12 21:00:59.319,9f82e084-e5db-7e93-b3f0-cea881393771,9f82e084-e5db-7e93-b3f0-cea881393771.location_data.json,,,,,,0.0,2016-12-12 20:59:25.975,UTC-0400,,117.0,,,,,2016-12-12 20:59:25.945,,9002,2016-12-12 20:30:36.008,,com.sec.android.app.shealth,,86.0,102.07,,152.0,0.0,
,a885d528-8657-3bc9-b294-005dcc1ab6c8.live_data.json,,1369.82,,,,ROm+XQMkto,1253225,2016-04-21 22:45:09.621,a885d528-8657-3bc9-b294-005dcc1ab6c8,a885d528-8657-3bc9-b294-005dcc1ab6c8.location_data.json,0.0,,,0.0,,,2016-04-21 22:33:56.101,UTC-0300,1.402202,0.0,,,,,2016-04-21 22:33:55.177,1.8055556,1001,2016-04-21 22:13:01.952,,com.sec.android.app.shealth,,0.0,79.0,,0.0,,
,f2696023-4038-4d36-a8f7-c38beb6f6920.live_data.json,,1076.1,,,,PEzvKidhug,1053052,2018-04-21 20:50:47.521,f2696023-4038-4d36-a8f7-c38beb6f6920,f2696023-4038-4d36-a8f7-c38beb6f6920.location_data.json,,,,,,0.0,2018-04-21 20:50:47.521,UTC-0500,1.1569171,0.0,,,,,2018-04-21 20:49:45.509,1.3333334,1001,2018-04-21 20:32:12.457,,com.sec.android.app.shealth,,0.0,70.29,,0.0,0.0,
,97cc44e1-819c-abcc-8792-d6ba75478a9e.live_data.json,,1126.59,,,,ROm+XQMkto,1058401,2016-11-04 16:37:41.162,97cc44e1-819c-abcc-8792-d6ba75478a9e,97cc44e1-819c-abcc-8792-d6ba75478a9e.location_data.json,0.0,,,0.0,,,2016-10-23 21:31:05.988,UTC-0400,1.4830445,0.0,,,,,2016-10-23 21:31:05.156,2.2222223,1001,2016-10-23 21:13:26.755,,com.sec.android.app.shealth,,0.0,63.0,,0.0,,
,142f55c5-a747-8a0d-7a87-ba2e1cf99aa5.live_data.json,,24875.375,,,,ROm+XQMkto,6843000,2016-04-27 18:01:37.046,142f55c5-a747-8a0d-7a87-ba2e1cf99aa5,142f55c5-a747-8a0d-7a87-ba2e1cf99aa5.location_data.json,2705.454,,,369.368,1102.985,,2016-04-27 17:51:12.407,UTC-0300,3.154,175.0,,,619.904,,2016-04-27 17:51:12.300,6.928,11007,2016-04-27 15:50:06.355,,com.sec.android.app.shealth,,61.0,646.0,,217.0,,
,f6c30a99-c25c-391d-90d5-04991981961a.live_data.json,,2239.054,,,,PEzvKidhug,1803150,2017-09-30 20:21:07.571,f6c30a99-c25c-391d-90d5-04991981961a,f6c30a99-c25c-391d-90d5-04991981961a.location_data.json,495.757,,,530.072,287.094,0.0,2017-09-30 20:21:02.604,UTC-0300,1.2417458,147.0,,,252.844,,2017-09-30 20:21:02.511,1.683,1001,2017-09-30 19:50:29.550,,com.sec.android.app.shealth,,124.0,172.275,,195.0,0.0,
,9e4e0f1c-5d94-f700-bd28-681063749a4d.live_data.json,,2080.97,,,,PEzvKidhug,2214518,2017-09-17 22:51:29.873,9e4e0f1c-5d94-f700-bd28-681063749a4d,9e4e0f1c-5d94-f700-bd28-681063749a4d.location_data.json,,,,,,0.0,2017-09-17 22:50:19.574,UTC-0300,1.0178409,0.0,,,,,2017-09-17 22:49:19.446,1.3333334,1001,2017-09-17 22:12:24.928,,com.sec.android.app.shealth,,0.0,137.17,,0.0,0.0,
,62de6856-d377-110d-1c20-9407c9b2e8fd.live_data.json,,966.97,,,,ROm+XQMkto,853991,2016-11-04 16:37:35.205,62de6856-d377-110d-1c20-9407c9b2e8fd,62de6856-d377-110d-1c20-9407c9b2e8fd.location_data.json,0.0,,,0.0,,,2016-10-03 00:35:47.654,UTC-0300,1.3376042,0.0,,,,,2016-10-03 00:35:47.482,2.1111112,1001,2016-10-03 00:21:33.491,,com.sec.android.app.shealth,,0.0,58.0,,0.0,,
,8c134c36-b04b-68da-0ac8-263d24e1f2cd.live_data.json,,822.569,,,,PEzvKidhug,777308,2018-04-22 17:42:26.297,8c134c36-b04b-68da-0ac8-263d24e1f2cd,8c134c36-b04b-68da-0ac8-263d24e1f2cd.location_data.json,,,,,,0.0,2018-04-22 17:42:26.297,UTC-0500,1.0835173,0.0,,,,,2018-04-22 17:41:25.740,1.1944444,1001,2018-04-22 17:28:28.432,,com.sec.android.app.shealth,,0.0,53.18,,0.0,0.0,
,,,3.35632,,,,7FBCXSeqw+,1894275,2015-05-04 23:39:39.164,56fdc347-08ee-4e60-ead7-43f18716d12e,,,,,,0.0,,2014-05-29 21:54:37.723,UTC+0100,1.77182,133.0,,,0.0,,2014-05-29 22:26:11.998,2.8139997,1002,2014-05-29 21:54:37.723,,com.sec.android.app.shealth,,,236.82,,195.0,,
,262f1d2e-02d6-2d94-2b58-050a40a11e94.live_data.json,,3556.9,,,,ROm+XQMkto,2975208,2016-04-16 23:34:38.548,262f1d2e-02d6-2d94-2b58-050a40a11e94,262f1d2e-02d6-2d94-2b58-050a40a11e94.location_data.json,0.0,,,0.0,,,2016-04-16 23:34:05.994,UTC-0300,1.3447639,0.0,,,,,2016-04-16 23:34:03.309,2.1388888,1001,2016-04-16 22:44:28.101,,com.sec.android.app.shealth,,0.0,213.0,,0.0,,
,978909bb-d929-113f-379a-08cd43c09ff0.live_data.json,,3109.42,,,,VkNqn5W6aG,1526000,2015-11-19 02:54:33.060,978909bb-d929-113f-379a-08cd43c09ff0,978909bb-d929-113f-379a-08cd43c09ff0.location_data.json,717.082,,,657.994,299.236,,2015-04-20 21:37:52.769,UTC-0300,2.038,146.0,,,261.829,,2015-04-20 21:36:38.828,3.033,1002,2015-04-20 21:11:12.828,,com.sec.android.app.shealth,,86.0,254.0,,165.0,,
,b6e7e6ce-fa18-b21c-b7bd-b09babaec601.live_data.json,,4744.316,,,,ROm+XQMkto,3280000,2016-06-06 02:08:07.300,b6e7e6ce-fa18-b21c-b7bd-b09babaec601,b6e7e6ce-fa18-b21c-b7bd-b09babaec601.location_data.json,561.526,,,503.488,311.844,,2016-06-06 02:08:03.593,UTC-0300,1.005,159.0,,,271.071,,2016-06-06 02:08:03.542,1.427,1001,2016-06-06 01:12:59.588,,com.sec.android.app.shealth,,80.0,257.0,,206.0,,
,f1fec9b0-1d58-7ad5-17ac-de26634d6192.live_data.json,,13908.203,,,,ROm+XQMkto,5527000,2016-07-16 20:29:13.036,f1fec9b0-1d58-7ad5-17ac-de26634d6192,f1fec9b0-1d58-7ad5-17ac-de26634d6192.location_data.json,105.976,,,47.999,-42.985,,2016-07-16 15:51:06.830,UTC-0300,2.521,95.0,,,-49.252,,2016-07-16 15:51:06.745,3.51,11007,2016-07-16 14:19:05.165,,com.sec.android.app.shealth,,77.0,374.0,,121.0,,
,2bd630d3-948a-a3c9-4b21-cbc818b28c94.live_data.json,,49.098,,,,PEzvKidhug,12885649,2017-03-16 06:49:51.800,2bd630d3-948a-a3c9-4b21-cbc818b28c94,2bd630d3-948a-a3c9-4b21-cbc818b28c94.location_data.json,0.0,,,0.0,,0.0,2017-03-16 06:49:47.719,UTC-0300,0.0038102851,74.0,,,,,2017-03-16 06:49:47.670,1.059,1001,2017-03-16 03:15:02.002,,com.sec.android.app.shealth,,56.0,282.0991,,109.0,0.0,
,f92c1a27-6459-4836-c885-8d6a36eb4f96.live_data.json,,157.7,,,,PEzvKidhug,4188339,2017-03-12 19:36:42.751,f92c1a27-6459-4836-c885-8d6a36eb4f96,f92c1a27-6459-4836-c885-8d6a36eb4f96.location_data.json,0.0,,,0.0,,0.0,2017-03-12 19:36:39.747,UTC-0300,0.03765215,107.0,,,,,2017-03-12 19:36:39.595,1.417,1001,2017-03-12 18:26:44.409,,com.sec.android.app.shealth,,74.0,91.69323,,125.0,0.0,
,93cd7bb8-0161-a0a2-9258-7582fd297415.live_data.json,,639.9,,,,PEzvKidhug,667830,2017-06-25 03:21:26.499,93cd7bb8-0161-a0a2-9258-7582fd297415,93cd7bb8-0161-a0a2-9258-7582fd297415.location_data.json,,,,,,0.0,2017-06-25 03:21:26.499,UTC-0300,0.9657955,0.0,,,,,2017-06-25 03:20:27.006,1.1388888,1001,2017-06-25 03:09:19.176,,com.sec.android.app.shealth,,0.0,43.04,,0.0,0.0,
,9c814425-276f-99e9-c5eb-6d14e4029434.live_data.json,,,,,,PEzvKidhug,1273658,2018-07-02 00:56:56.618,9c814425-276f-99e9-c5eb-6d14e4029434,9c814425-276f-99e9-c5eb-6d14e4029434.location_data.json,,,,,,0.0,2018-07-02 00:29:17.447,UTC-0300,,0.0,,,,,2018-07-02 00:27:11.121,,11007,2018-07-02 00:05:57.463,,com.sec.android.app.shealth,,0.0,256.123,,0.0,0.0,
,0db9d595-9ec5-3b11-44d0-27f820267853.live_data.json,,1301.75,,,,ROm+XQMkto,940066,2016-05-16 21:54:25.263,0db9d595-9ec5-3b11-44d0-27f820267853,0db9d595-9ec5-3b11-44d0-27f820267853.location_data.json,0.0,,,0.0,,,2016-05-16 20:54:49.221,UTC-0300,1.4525912,0.0,,,,,2016-05-16 20:54:49.092,1.5638974,1001,2016-05-16 20:39:09.026,,com.sec.android.app.shealth,,0.0,72.0,,0.0,,
,475c442f-2755-cf0f-80bb-ecd171c3729e.live_data.json,,1463.207,,,,PEzvKidhug,1450649,2017-11-01 23:54:42.908,475c442f-2755-cf0f-80bb-ecd171c3729e,475c442f-2755-cf0f-80bb-ecd171c3729e.location_data.json,,,,,,0.0,2017-11-01 23:54:42.908,UTC-0300,1.1025925,0.0,,,,,2017-11-01 23:53:42.789,1.8069906,1001,2017-11-01 23:29:32.140,,com.sec.android.app.shealth,,0.0,98.13,,0.0,0.0,
,c3d2a7d5-8037-7fd7-3e93-242000c47b68.live_data.json,,3668.234,,,,PEzvKidhug,2763030,2017-04-27 21:45:09.400,c3d2a7d5-8037-7fd7-3e93-242000c47b68,c3d2a7d5-8037-7fd7-3e93-242000c47b68.location_data.json,942.707,,,1055.461,291.667,0.0,2017-04-27 21:45:05.592,UTC-0300,1.3276128,133.0,,,268.022,,2017-04-27 21:45:05.494,1.767,1001,2017-04-27 20:56:25.802,,com.sec.android.app.shealth,,73.0,343.885,,193.0,0.0,
,471c98b5-6bfc-ae70-f8d1-a7b4bfc9908d.live_data.json,,547.02,,,,PEzvKidhug,606076,2017-09-20 01:05:14.148,471c98b5-6bfc-ae70-f8d1-a7b4bfc9908d,471c98b5-6bfc-ae70-f8d1-a7b4bfc9908d.location_data.json,,,,,,0.0,2017-09-20 01:05:14.148,UTC-0300,1.0611111,0.0,,,,,2017-09-20 01:04:14.370,1.1666666,1001,2017-09-20 00:54:08.294,,com.sec.android.app.shealth,,0.0,41.47,,0.0,0.0,
,4ec88114-7a66-818a-ec09-71b5891e369f.live_data.json,,,,,,PEzvKidhug,1130316,2018-07-02 00:05:03.383,4ec88114-7a66-818a-ec09-71b5891e369f,4ec88114-7a66-818a-ec09-71b5891e369f.location_data.json,,,,,,0.0,2018-07-02 00:05:03.383,UTC-0300,,0.0,,,,,2018-07-02 00:02:57.259,,11007,2018-07-01 23:44:06.943,,com.sec.android.app.shealth,,0.0,227.298,,0.0,0.0,
,d05315b9-91ae-768b-8ab9-72131b42a437.live_data.json,,652.91,,,,PEzvKidhug,746047,2017-04-10 23:15:05.118,d05315b9-91ae-768b-8ab9-72131b42a437,d05315b9-91ae-768b-8ab9-72131b42a437.location_data.json,,,,,,0.0,2017-04-10 23:15:05.118,UTC-0300,1.0754877,0.0,,,,,2017-04-10 23:14:03.982,1.3460863,1001,2017-04-10 23:01:37.935,,com.sec.android.app.shealth,,0.0,38.63,,0.0,0.0,
,794aadfc-33af-ac23-6c01-bbd753bb327c.live_data.json,,4792.451,,,,ROm+XQMkto,1808000,2017-05-01 04:06:28.994,794aadfc-33af-ac23-6c01-bbd753bb327c,794aadfc-33af-ac23-6c01-bbd753bb327c.location_data.json,1676.951,,,1750.976,269.70877,,2016-07-01 23:48:59.675,UTC-0300,2.693,129.0,,,7.034771,,2016-07-01 23:48:59.639,4.247,1002,2016-07-01 23:18:52.010,,com.sec.android.app.shealth,,74.0,395.0,,150.0,,
,6dc430d2-8654-a2ec-e3ed-b9a126819325.live_data.json,,593.35,,,,PEzvKidhug,656160,2018-06-04 23:37:27.416,6dc430d2-8654-a2ec-e3ed-b9a126819325,6dc430d2-8654-a2ec-e3ed-b9a126819325.location_data.json,,,,,,0.0,2018-06-04 23:37:27.416,UTC-0300,1.0502,0.0,,,,,2018-06-04 23:36:25.257,1.1742412,1001,2018-06-04 23:25:29.097,,com.sec.android.app.shealth,,0.0,38.59,,0.0,0.0,
,,,3.76915,,,,7FBCXSeqw+,2044456,2015-05-04 23:39:38.321,38c64a92-a949-18a3-e34c-cba57d4e3957,,,,,,,,2014-05-22 19:12:38.104,UTC+0100,5.121111E-4,,,,,,2014-05-22 19:46:42.560,9.277778E-4,1002,2014-05-22 19:12:38.104,,com.sec.android.app.shealth,,,278.581,comment,191.0,,
,dcdab340-4afe-ccda-8180-a0c5da106249.live_data.json,,1082.46,,,,VkNqn5W6aG,769000,2015-05-04 23:39:32.642,dcdab340-4afe-ccda-8180-a0c5da106249,dcdab340-4afe-ccda-8180-a0c5da106249.location_data.json,,,,,,,2014-11-23 17:27:47.045,UTC-0300,1.41,,,,,,2014-11-23 17:17:35.906,1.864,1001,2014-11-23 17:04:46.906,,com.sec.android.app.shealth,,,58.0,,,,
,bd785587-bf23-3831-f660-5f00111446a2.live_data.json,,1163.51,,,,PEzvKidhug,1206643,2018-06-20 01:33:23.657,bd785587-bf23-3831-f660-5f00111446a2,bd785587-bf23-3831-f660-5f00111446a2.location_data.json,,,,,,0.0,2018-06-20 01:33:23.657,UTC-0300,1.0384098,0.0,,,,,2018-06-20 01:32:23.263,1.3333334,1001,2018-06-20 01:12:16.620,,com.sec.android.app.shealth,,0.0,76.99,,0.0,0.0,
,0803868a-c3e9-1bf0-70c4-8905f90ebb2c.live_data.json,,2918.623,,,,ROm+XQMkto,1447000,2016-03-07 20:39:03.729,0803868a-c3e9-1bf0-70c4-8905f90ebb2c,0803868a-c3e9-1bf0-70c4-8905f90ebb2c.location_data.json,867.536,,,819.521,271.5453,,2016-03-07 20:03:56.065,UTC-0400,2.036,225.0,,,80.37328,,2016-03-07 20:03:56.003,4.366,1002,2016-03-07 19:39:49.335,,com.sec.android.app.shealth,,199.0,239.0,,238.0,,
,eee431a6-3a49-89c0-7d10-a5775cbac650.live_data.json,,6023.329,,,,ROm+XQMkto,2775000,2016-07-18 15:28:12.537,eee431a6-3a49-89c0-7d10-a5775cbac650,eee431a6-3a49-89c0-7d10-a5775cbac650.location_data.json,38.35,,,42.126,-81.889,,2016-07-18 15:28:05.588,UTC-0300,2.176,103.0,,,-87.322,,2016-07-18 15:28:05.393,3.438,11007,2016-07-18 14:41:52.103,,com.sec.android.app.shealth,,59.0,162.0,,128.0,,
,899e18ba-4ed2-d9ae-7fc8-0305d3171ad4.live_data.json,,672.074,,,,PEzvKidhug,11430239,2017-03-13 21:33:57.818,899e18ba-4ed2-d9ae-7fc8-0305d3171ad4,899e18ba-4ed2-d9ae-7fc8-0305d3171ad4.location_data.json,0.0,,,0.0,,0.0,2017-03-13 21:33:52.303,UTC-0300,0.058797892,86.0,,,,,2017-03-13 21:33:52.231,2.067,1001,2017-03-13 18:23:17.750,,com.sec.android.app.shealth,,61.0,250.23653,,140.0,0.0,
,9264986f-9142-2136-fee0-178ad74bfd95.live_data.json,,4748.84,,,,VkNqn5W6aG,1738000,2015-11-19 02:54:32.082,9264986f-9142-2136-fee0-178ad74bfd95,9264986f-9142-2136-fee0-178ad74bfd95.location_data.json,,,,,258.649,,2015-09-06 00:14:33.511,UTC-0300,2.733,142.0,,,241.613,,2015-09-05 23:43:36.629,3.347,1002,2015-09-05 23:14:38.629,,com.sec.android.app.shealth,,78.0,388.789,,172.0,,
,1550701c-243c-eda5-404f-8babd21a53a0.live_data.json,,878.7,,,,ROm+XQMkto,878938,2015-11-22 21:31:28.618,1550701c-243c-eda5-404f-8babd21a53a0,1550701c-243c-eda5-404f-8babd21a53a0.location_data.json,0.0,,,0.0,,,2015-11-22 18:34:45.318,UTC-0400,1.4177293,0.0,,,,,2015-11-22 18:34:44.769,1.4471368,1001,2015-11-22 18:20:05.831,,com.sec.android.app.shealth,,0.0,45.0,,0.0,,
,f198f104-0308-f6d8-e75e-d4c964e10521.live_data.json,,1518.16,,,,ROm+XQMkto,1510870,2016-11-04 16:33:40.426,f198f104-0308-f6d8-e75e-d4c964e10521,f198f104-0308-f6d8-e75e-d4c964e10521.location_data.json,0.0,,,0.0,,,2016-06-15 01:01:12.789,UTC-0300,1.2973963,0.0,,,,,2016-06-15 01:01:11.838,1.8055556,1001,2016-06-15 00:36:00.968,,com.sec.android.app.shealth,,0.0,91.0,,0.0,,
,fa2cbc4b-e216-09b3-5ee2-ac2b06713038.live_data.json,,3999.91,,,,VkNqn5W6aG,1909000,2015-11-19 02:54:32.168,fa2cbc4b-e216-09b3-5ee2-ac2b06713038,fa2cbc4b-e216-09b3-5ee2-ac2b06713038.location_data.json,197.496,,,196.016,264.412,,2014-12-03 22:43:02.626,UTC-0300,2.096,113.0,,,258.8,,2014-12-03 22:27:07.507,2.666,1002,2014-12-03 21:55:18.507,,com.sec.android.app.shealth,,3.0,328.0,,158.0,,
,2c6b3bff-a549-3d33-9de3-7dcc9a86c944.live_data.json,,1048.95,,,,ROm+XQMkto,1006264,2016-02-07 22:59:32.425,2c6b3bff-a549-3d33-9de3-7dcc9a86c944,2c6b3bff-a549-3d33-9de3-7dcc9a86c944.location_data.json,0.0,,,0.0,,,2016-02-07 20:46:25.263,UTC-0400,1.3155987,0.0,,,,,2016-02-07 20:46:23.771,1.4166666,1001,2016-02-07 20:29:37.507,,com.sec.android.app.shealth,,0.0,57.0,,0.0,,
,7fa3c6d6-558b-cdec-da08-b25cce7d780f.live_data.json,,1048.051,,,,ROm+XQMkto,968000,2016-06-23 22:34:33.729,7fa3c6d6-558b-cdec-da08-b25cce7d780f,7fa3c6d6-558b-cdec-da08-b25cce7d780f.location_data.json,146.551,,,253.77,303.375,,2016-06-23 22:34:29.585,UTC-0300,0.807,165.0,,,279.101,,2016-06-23 22:34:29.533,1.244,1001,2016-06-23 22:18:21.439,,com.sec.android.app.shealth,,80.0,57.0,,198.0,,
,87485a30-d2d1-5c35-bea3-842d985767d6.live_data.json,,1377.32,,,,ROm+XQMkto,1319210,2016-11-04 16:36:49.261,87485a30-d2d1-5c35-bea3-842d985767d6,87485a30-d2d1-5c35-bea3-842d985767d6.location_data.json,0.0,,,0.0,,,2016-08-13 01:58:02.137,UTC-0300,1.7088708,0.0,,,,,2016-08-13 01:57:59.766,2.3611112,1001,2016-08-13 01:36:00.556,,com.sec.android.app.shealth,,0.0,83.0,,0.0,,
,14a1bf56-14e1-96ba-a148-df9600e37019.live_data.json,,1161.74,,,,ROm+XQMkto,972390,2016-03-26 00:33:41.190,14a1bf56-14e1-96ba-a148-df9600e37019,14a1bf56-14e1-96ba-a148-df9600e37019.location_data.json,0.0,,,0.0,,,2016-03-26 00:33:38.722,UTC-0300,1.4380867,0.0,,,,,2016-03-26 00:33:37.144,1.8385106,1001,2016-03-26 00:17:24.754,,com.sec.android.app.shealth,,0.0,68.0,,0.0,,
